sample_id,split,partition,y,anomaly_type,anomaly_origin,zone,application,mobility,congestion
598,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
692,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
957,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
668,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,File,No,No
1197,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
426,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Twitch,No,No
1055,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
74,split_rca_balanced,train,1,Jamming,real,A,File,No,No
288,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,File,No,No
1112,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
785,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
439,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,Twitch,No,No
1053,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
604,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,File,No,No
609,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,File,No,No
684,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
889,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
252,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1113,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
740,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
520,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
458,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
166,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
201,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
441,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
1035,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,C,Twitch,No,No
40,split_rca_balanced,train,1,Jamming,real,A,File,No,No
655,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
347,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Twitch,No,No
182,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
306,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,File,No,No
205,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
780,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
420,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
1070,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Twitch,No,No
1009,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,File,No,No
316,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
86,split_rca_balanced,train,1,Jamming,real,A,File,No,No
577,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
775,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
462,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
985,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,File,No,No
1049,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
55,split_rca_balanced,train,1,Jamming,real,A,File,No,No
412,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,Twitch,No,No
406,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,Twitch,No,No
1021,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,C,File,No,No
1087,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,Twitch,No,No
126,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
694,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
753,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
152,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
623,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,File,No,No
407,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
509,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
1023,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
99,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
930,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,File,No,No
715,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
154,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
10,split_rca_balanced,train,1,Jamming,real,A,File,No,No
570,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
888,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
690,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
319,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,File,No,No
590,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
356,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,Twitch,No,No
681,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
572,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
1146,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
897,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,File,No,No
559,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Youtube,No,No
670,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
679,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
954,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
1221,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
317,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
1188,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
556,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
468,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
699,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,File,No,No
328,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,File,No,No
59,split_rca_balanced,train,1,Jamming,real,A,File,No,No
726,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
1106,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
400,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Twitch,No,No
557,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
16,split_rca_balanced,train,1,Jamming,real,A,File,No,No
429,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
552,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
338,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,File,No,No
640,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
447,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
1135,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
1122,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
151,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
666,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
887,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
367,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
52,split_rca_balanced,train,1,Jamming,real,A,File,No,No
265,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
512,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
950,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
436,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
962,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
786,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
1096,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
459,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
1155,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
842,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
318,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,File,No,No
1212,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
130,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
736,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Twitch,No,No
924,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
932,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
743,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
1173,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
861,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
143,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
139,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1160,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
53,split_rca_balanced,train,1,Jamming,real,A,File,No,No
167,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
1034,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
706,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
303,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
901,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
398,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
145,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
625,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
648,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
450,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Youtube,No,No
522,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Youtube,No,No
329,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,File,No,No
880,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,Youtube,No,No
1074,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,C,Twitch,No,No
919,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
796,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
1123,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
363,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
386,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
951,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
355,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Twitch,No,No
565,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
984,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
1108,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Twitch,No,No
678,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
430,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
614,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
755,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
358,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
477,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
472,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
377,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Twitch,No,No
555,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
401,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
455,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
1229,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
69,split_rca_balanced,train,1,Jamming,real,A,File,No,No
784,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
971,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,File,No,No
404,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
792,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
475,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
587,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
175,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
615,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
348,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Twitch,No,No
526,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
872,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
828,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Youtube,No,No
550,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
9,split_rca_balanced,train,1,Jamming,real,A,File,No,No
495,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
781,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
405,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Twitch,No,No
848,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
119,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
131,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
209,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
953,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
763,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
942,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
41,split_rca_balanced,train,1,Jamming,real,A,File,No,No
987,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
267,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1059,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
211,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
15,split_rca_balanced,train,1,Jamming,real,A,File,No,No
933,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
662,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
1172,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
1215,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
60,split_rca_balanced,train,1,Jamming,real,A,File,No,No
505,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
936,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
220,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1024,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
487,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
337,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
79,split_rca_balanced,train,1,Jamming,real,A,File,No,No
832,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
703,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
37,split_rca_balanced,train,1,Jamming,real,A,File,No,No
744,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
277,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
226,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1061,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
691,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
712,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
1000,split_rca_balanced,train,1,Antenna Failure,synthetic,C,File,No,No
1047,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
698,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
546,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
1076,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
454,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
762,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
36,split_rca_balanced,train,1,Jamming,real,A,File,No,No
473,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
530,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
1114,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
225,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
250,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1129,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
633,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
1037,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
877,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
1082,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,Twitch,No,No
71,split_rca_balanced,train,1,Jamming,real,A,File,No,No
669,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
184,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
346,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
578,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
452,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
1214,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
248,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1201,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
13,split_rca_balanced,train,1,Jamming,real,A,File,No,No
515,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
875,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Youtube,No,No
1002,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,File,No,No
1203,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
229,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
491,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
161,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
101,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
693,split_rca_balanced,train,1,Antenna Failure,synthetic,B,File,No,No
409,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
999,split_rca_balanced,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
653,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
233,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
1166,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
249,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
741,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
361,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
476,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
153,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
428,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
129,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
11,split_rca_balanced,train,1,Jamming,real,A,File,No,No
883,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
109,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
731,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,Twitch,No,No
1144,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
432,split_rca_balanced,train,1,Antenna Failure,synthetic,A,Twitch,No,No
47,split_rca_balanced,train,1,Jamming,real,A,File,No,No
116,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
280,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
1042,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
387,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
838,split_rca_balanced,train,1,Antenna Failure,synthetic,B,Youtube,No,No
618,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
20,split_rca_balanced,train,1,Jamming,real,A,File,No,No
1008,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
549,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
1224,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
1058,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
748,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,Twitch,No,No
563,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
603,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
444,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
513,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
1060,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
198,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
656,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
709,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
1202,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
705,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
159,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
309,split_rca_balanced,train,1,Antenna Failure,synthetic,A,File,No,No
424,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
470,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
206,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
343,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,File,No,No
1015,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,C,File,No,No
1181,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
642,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
688,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
1136,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,C,Youtube,No,No
671,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
868,split_rca_balanced,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
1138,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
944,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
857,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
14,split_rca_balanced,train,1,Jamming,real,A,File,No,No
583,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
141,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
674,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,B,File,No,No
1051,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
344,split_rca_balanced,train,1,Resource Allocation Bugs,synthetic,A,File,No,No
673,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
247,split_rca_balanced,train,1,Jamming,real,A,Youtube,No,No
482,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
895,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
1125,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
630,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,File,No,No
961,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,File,No,No
994,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,C,File,No,No
862,split_rca_balanced,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
720,split_rca_balanced,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
816,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
72,split_rca_balanced,train,1,Jamming,real,A,File,No,No
35,split_rca_balanced,train,1,Jamming,real,A,File,No,No
448,split_rca_balanced,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
1141,split_rca_balanced,train,1,Antenna Failure,synthetic,C,Youtube,No,No
914,split_rca_balanced,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
597,split_rca_balanced,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
282,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,File,No,No
297,split_rca_balanced,train,1,Co-Channel Interference (Severe),synthetic,A,File,No,No
123,split_rca_balanced,train,1,Jamming,real,A,Twitch,No,No
