sample_id,split,partition,y,anomaly_type,anomaly_origin,zone,application,mobility,congestion
5244,small_natural,train,0,,normal,A,File,No,No
1893,small_natural,train,0,,normal,In motion,Youtube,Yes,No
15665,small_natural,train,0,,normal,B,File,No,No
29269,small_natural,train,0,,normal,C,Youtube,No,No
21707,small_natural,train,0,,normal,B,Youtube,No,No
25248,small_natural,train,0,,normal,C,File,No,No
19946,small_natural,train,0,,normal,B,Youtube,No,No
8370,small_natural,train,0,,normal,A,Twitch,No,No
14872,small_natural,train,0,,normal,B,File,No,No
796,small_natural,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
21650,small_natural,train,0,,normal,B,Youtube,No,No
28397,small_natural,train,0,,normal,C,Twitch,No,No
19501,small_natural,train,0,,normal,B,Youtube,No,No
19218,small_natural,train,0,,normal,B,Youtube,No,No
26174,small_natural,train,0,,normal,C,Twitch,No,No
2600,small_natural,train,0,,normal,A,Twitch,No,Yes
26288,small_natural,train,0,,normal,C,Twitch,No,No
7415,small_natural,train,0,,normal,A,Twitch,No,No
25428,small_natural,train,0,,normal,C,File,No,No
7327,small_natural,train,0,,normal,A,Twitch,No,No
11595,small_natural,train,0,,normal,A,Youtube,No,No
12523,small_natural,train,0,,normal,B,Twitch,No,Yes
28328,small_natural,train,0,,normal,C,Twitch,No,No
492,small_natural,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
10838,small_natural,train,0,,normal,A,Youtube,No,No
10619,small_natural,train,0,,normal,A,Youtube,No,No
23366,small_natural,train,0,,normal,C,File,No,No
23185,small_natural,train,0,,normal,C,File,No,No
20063,small_natural,train,0,,normal,B,Youtube,No,No
26482,small_natural,train,0,,normal,C,Twitch,No,No
716,small_natural,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
24773,small_natural,train,0,,normal,C,File,No,No
15255,small_natural,train,0,,normal,B,File,No,No
14124,small_natural,train,0,,normal,B,File,No,No
21840,small_natural,train,0,,normal,B,Youtube,No,No
17402,small_natural,train,0,,normal,B,Twitch,No,No
23526,small_natural,train,0,,normal,C,File,No,No
25341,small_natural,train,0,,normal,C,File,No,No
28805,small_natural,train,0,,normal,C,Twitch,No,No
10998,small_natural,train,0,,normal,A,Youtube,No,No
2946,small_natural,train,0,,normal,A,Youtube,No,Yes
3656,small_natural,train,0,,normal,A,File,No,No
29380,small_natural,train,0,,normal,C,Youtube,No,No
8443,small_natural,train,0,,normal,A,Twitch,No,No
273,small_natural,train,1,Jamming,real,A,Youtube,No,No
30573,small_natural,train,0,,normal,C,Youtube,No,No
22423,small_natural,train,0,,normal,C,Twitch,No,Yes
183,small_natural,train,1,Jamming,real,A,Twitch,No,No
10578,small_natural,train,0,,normal,A,Youtube,No,No
14440,small_natural,train,0,,normal,B,File,No,No
11103,small_natural,train,0,,normal,A,Youtube,No,No
14607,small_natural,train,0,,normal,B,File,No,No
15375,small_natural,train,0,,normal,B,File,No,No
17827,small_natural,train,0,,normal,B,Twitch,No,No
28087,small_natural,train,0,,normal,C,Twitch,No,No
31919,small_natural,train,0,,normal,C,Youtube,No,No
26353,small_natural,train,0,,normal,C,Twitch,No,No
15968,small_natural,train,0,,normal,B,File,No,No
2558,small_natural,train,0,,normal,A,Twitch,No,Yes
6716,small_natural,train,0,,normal,A,Twitch,No,No
6239,small_natural,train,0,,normal,A,Twitch,No,No
3416,small_natural,train,0,,normal,A,File,No,No
5448,small_natural,train,0,,normal,A,File,No,No
27083,small_natural,train,0,,normal,C,Twitch,No,No
5487,small_natural,train,0,,normal,A,File,No,No
16742,small_natural,train,0,,normal,B,Twitch,No,No
9370,small_natural,train,0,,normal,A,Youtube,No,No
13888,small_natural,train,0,,normal,B,File,No,No
22998,small_natural,train,0,,normal,C,File,No,No
23370,small_natural,train,0,,normal,C,File,No,No
25440,small_natural,train,0,,normal,C,File,No,No
4096,small_natural,train,0,,normal,A,File,No,No
29156,small_natural,train,0,,normal,C,Youtube,No,No
6241,small_natural,train,0,,normal,A,Twitch,No,No
25396,small_natural,train,0,,normal,C,File,No,No
26944,small_natural,train,0,,normal,C,Twitch,No,No
19091,small_natural,train,0,,normal,B,Youtube,No,No
5515,small_natural,train,0,,normal,A,File,No,No
7166,small_natural,train,0,,normal,A,Twitch,No,No
27457,small_natural,train,0,,normal,C,Twitch,No,No
29184,small_natural,train,0,,normal,C,Youtube,No,No
8830,small_natural,train,0,,normal,A,Twitch,No,No
22738,small_natural,train,0,,normal,C,Youtube,No,Yes
23442,small_natural,train,0,,normal,C,File,No,No
9757,small_natural,train,0,,normal,A,Youtube,No,No
14963,small_natural,train,0,,normal,B,File,No,No
9356,small_natural,train,0,,normal,A,Youtube,No,No
4304,small_natural,train,0,,normal,A,File,No,No
2103,small_natural,train,0,,normal,In motion,Youtube,Yes,No
26806,small_natural,train,0,,normal,C,Twitch,No,No
29599,small_natural,train,0,,normal,C,Youtube,No,No
30396,small_natural,train,0,,normal,C,Youtube,No,No
17305,small_natural,train,0,,normal,B,Twitch,No,No
1996,small_natural,train,0,,normal,In motion,Youtube,Yes,No
2205,small_natural,train,0,,normal,A,File,No,Yes
9364,small_natural,train,0,,normal,A,Youtube,No,No
8559,small_natural,train,0,,normal,A,Twitch,No,No
19492,small_natural,train,0,,normal,B,Youtube,No,No
964,small_natural,train,1,High Network Congestion (Sudden Spike),synthetic,C,File,No,No
25108,small_natural,train,0,,normal,C,File,No,No
10086,small_natural,train,0,,normal,A,Youtube,No,No
8766,small_natural,train,0,,normal,A,Twitch,No,No
22080,small_natural,train,0,,normal,C,File,No,Yes
4790,small_natural,train,0,,normal,A,File,No,No
1006,small_natural,train,1,High Network Congestion (Sudden Spike),synthetic,C,File,No,No
1658,small_natural,train,0,,normal,In motion,Twitch,Yes,No
30207,small_natural,train,0,,normal,C,Youtube,No,No
20505,small_natural,train,0,,normal,B,Youtube,No,No
3777,small_natural,train,0,,normal,A,File,No,No
23099,small_natural,train,0,,normal,C,File,No,No
28448,small_natural,train,0,,normal,C,Twitch,No,No
12314,small_natural,train,0,,normal,B,File,No,Yes
25030,small_natural,train,0,,normal,C,File,No,No
21314,small_natural,train,0,,normal,B,Youtube,No,No
24589,small_natural,train,0,,normal,C,File,No,No
10910,small_natural,train,0,,normal,A,Youtube,No,No
2293,small_natural,train,0,,normal,A,File,No,Yes
11707,small_natural,train,0,,normal,A,Youtube,No,No
10360,small_natural,train,0,,normal,A,Youtube,No,No
31909,small_natural,train,0,,normal,C,Youtube,No,No
