sample_id,split,partition,y,anomaly_type,anomaly_origin,zone,application,mobility,congestion
856,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
155,balanced_detection,train,1,Jamming,real,A,Twitch,No,No
1101,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
735,balanced_detection,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
12900,balanced_detection,train,0,,normal,B,Youtube,No,Yes
7859,balanced_detection,train,0,,normal,A,Twitch,No,No
17954,balanced_detection,train,0,,normal,B,Twitch,No,No
26797,balanced_detection,train,0,,normal,C,Twitch,No,No
28145,balanced_detection,train,0,,normal,C,Twitch,No,No
522,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Youtube,No,No
25458,balanced_detection,train,0,,normal,C,File,No,No
22102,balanced_detection,train,0,,normal,C,File,No,Yes
994,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,File,No,No
515,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
30055,balanced_detection,train,0,,normal,C,Youtube,No,No
92,balanced_detection,train,1,Jamming,real,A,File,No,No
1058,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
26567,balanced_detection,train,0,,normal,C,Twitch,No,No
11713,balanced_detection,train,0,,normal,A,Youtube,No,No
8761,balanced_detection,train,0,,normal,A,Twitch,No,No
286,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
812,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
206,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
16871,balanced_detection,train,0,,normal,B,Twitch,No,No
28527,balanced_detection,train,0,,normal,C,Twitch,No,No
820,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
19656,balanced_detection,train,0,,normal,B,Youtube,No,No
625,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
10745,balanced_detection,train,0,,normal,A,Youtube,No,No
10491,balanced_detection,train,0,,normal,A,Youtube,No,No
30446,balanced_detection,train,0,,normal,C,Youtube,No,No
1091,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
1152,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
24485,balanced_detection,train,0,,normal,C,File,No,No
20149,balanced_detection,train,0,,normal,B,Youtube,No,No
18926,balanced_detection,train,0,,normal,B,Twitch,No,No
7885,balanced_detection,train,0,,normal,A,Twitch,No,No
21458,balanced_detection,train,0,,normal,B,Youtube,No,No
29030,balanced_detection,train,0,,normal,C,Youtube,No,No
301,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
12091,balanced_detection,train,0,,normal,A,Youtube,No,No
864,balanced_detection,train,1,Antenna Failure,synthetic,B,Youtube,No,No
13078,balanced_detection,train,0,,normal,B,File,No,No
1075,balanced_detection,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
30928,balanced_detection,train,0,,normal,C,Youtube,No,No
338,balanced_detection,train,1,Resource Allocation Bugs,synthetic,A,File,No,No
15063,balanced_detection,train,0,,normal,B,File,No,No
416,balanced_detection,train,1,Antenna Failure,synthetic,A,Twitch,No,No
21355,balanced_detection,train,0,,normal,B,Youtube,No,No
554,balanced_detection,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
1204,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
13390,balanced_detection,train,0,,normal,B,File,No,No
6656,balanced_detection,train,0,,normal,A,Twitch,No,No
13606,balanced_detection,train,0,,normal,B,File,No,No
13487,balanced_detection,train,0,,normal,B,File,No,No
3214,balanced_detection,train,0,,normal,A,File,No,No
525,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
853,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
8435,balanced_detection,train,0,,normal,A,Twitch,No,No
521,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
4123,balanced_detection,train,0,,normal,A,File,No,No
8977,balanced_detection,train,0,,normal,A,Twitch,No,No
6828,balanced_detection,train,0,,normal,A,Twitch,No,No
20307,balanced_detection,train,0,,normal,B,Youtube,No,No
153,balanced_detection,train,1,Jamming,real,A,Twitch,No,No
497,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
29414,balanced_detection,train,0,,normal,C,Youtube,No,No
39,balanced_detection,train,1,Jamming,real,A,File,No,No
430,balanced_detection,train,1,Antenna Failure,synthetic,A,Twitch,No,No
628,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
27108,balanced_detection,train,0,,normal,C,Twitch,No,No
21025,balanced_detection,train,0,,normal,B,Youtube,No,No
16594,balanced_detection,train,0,,normal,B,Twitch,No,No
6240,balanced_detection,train,0,,normal,A,Twitch,No,No
9873,balanced_detection,train,0,,normal,A,Youtube,No,No
16522,balanced_detection,train,0,,normal,B,Twitch,No,No
12252,balanced_detection,train,0,,normal,B,File,No,Yes
478,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
311,balanced_detection,train,1,Doppler Shift (Severe),synthetic,A,File,No,No
62,balanced_detection,train,1,Jamming,real,A,File,No,No
1126,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
1038,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
657,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
10882,balanced_detection,train,0,,normal,A,Youtube,No,No
25777,balanced_detection,train,0,,normal,C,File,No,No
884,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
214,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
3813,balanced_detection,train,0,,normal,A,File,No,No
440,balanced_detection,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
2764,balanced_detection,train,0,,normal,A,Twitch,No,Yes
11965,balanced_detection,train,0,,normal,A,Youtube,No,No
834,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
1113,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
15039,balanced_detection,train,0,,normal,B,File,No,No
29258,balanced_detection,train,0,,normal,C,Youtube,No,No
30264,balanced_detection,train,0,,normal,C,Youtube,No,No
617,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
13855,balanced_detection,train,0,,normal,B,File,No,No
17245,balanced_detection,train,0,,normal,B,Twitch,No,No
18609,balanced_detection,train,0,,normal,B,Twitch,No,No
11100,balanced_detection,train,0,,normal,A,Youtube,No,No
8992,balanced_detection,train,0,,normal,A,Twitch,No,No
20965,balanced_detection,train,0,,normal,B,Youtube,No,No
12818,balanced_detection,train,0,,normal,B,Youtube,No,Yes
1111,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
494,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Youtube,No,No
93,balanced_detection,train,1,Jamming,real,A,Twitch,No,No
645,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
18581,balanced_detection,train,0,,normal,B,Twitch,No,No
20282,balanced_detection,train,0,,normal,B,Youtube,No,No
347,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,A,Twitch,No,No
852,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Youtube,No,No
8542,balanced_detection,train,0,,normal,A,Twitch,No,No
19042,balanced_detection,train,0,,normal,B,Twitch,No,No
636,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
868,balanced_detection,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
7164,balanced_detection,train,0,,normal,A,Twitch,No,No
821,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,B,Twitch,No,No
495,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
1161,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
797,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
30637,balanced_detection,train,0,,normal,C,Youtube,No,No
2562,balanced_detection,train,0,,normal,A,Twitch,No,Yes
1079,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Twitch,No,No
543,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
24908,balanced_detection,train,0,,normal,C,File,No,No
13064,balanced_detection,train,0,,normal,B,File,No,No
5796,balanced_detection,train,0,,normal,A,File,No,No
1118,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
10081,balanced_detection,train,0,,normal,A,Youtube,No,No
31665,balanced_detection,train,0,,normal,C,Youtube,No,No
482,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
1129,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
24941,balanced_detection,train,0,,normal,C,File,No,No
18371,balanced_detection,train,0,,normal,B,Twitch,No,No
72,balanced_detection,train,1,Jamming,real,A,File,No,No
946,balanced_detection,train,1,Antenna Failure,synthetic,C,File,No,No
24758,balanced_detection,train,0,,normal,C,File,No,No
1167,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
358,balanced_detection,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
22328,balanced_detection,train,0,,normal,C,File,No,Yes
866,balanced_detection,train,1,High Network Congestion (Sudden Spike),synthetic,B,Youtube,No,No
24094,balanced_detection,train,0,,normal,C,File,No,No
29037,balanced_detection,train,0,,normal,C,Youtube,No,No
15268,balanced_detection,train,0,,normal,B,File,No,No
1006,balanced_detection,train,1,High Network Congestion (Sudden Spike),synthetic,C,File,No,No
146,balanced_detection,train,1,Jamming,real,A,Twitch,No,No
1212,balanced_detection,train,1,Antenna Failure,synthetic,C,Youtube,No,No
8753,balanced_detection,train,0,,normal,A,Twitch,No,No
743,balanced_detection,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
6803,balanced_detection,train,0,,normal,A,Twitch,No,No
17394,balanced_detection,train,0,,normal,B,Twitch,No,No
1206,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
17052,balanced_detection,train,0,,normal,B,Twitch,No,No
19866,balanced_detection,train,0,,normal,B,Youtube,No,No
28419,balanced_detection,train,0,,normal,C,Twitch,No,No
385,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
5599,balanced_detection,train,0,,normal,A,File,No,No
541,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
9438,balanced_detection,train,0,,normal,A,Youtube,No,No
24,balanced_detection,train,1,Jamming,real,A,File,No,No
1034,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,C,Twitch,No,No
417,balanced_detection,train,1,Antenna Failure,synthetic,A,Twitch,No,No
17181,balanced_detection,train,0,,normal,B,Twitch,No,No
3536,balanced_detection,train,0,,normal,A,File,No,No
18577,balanced_detection,train,0,,normal,B,Twitch,No,No
15476,balanced_detection,train,0,,normal,B,File,No,No
299,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,A,File,No,No
1037,balanced_detection,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
2464,balanced_detection,train,0,,normal,A,File,No,Yes
25313,balanced_detection,train,0,,normal,C,File,No,No
29079,balanced_detection,train,0,,normal,C,Youtube,No,No
1130,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
1134,balanced_detection,train,1,Antenna Failure,synthetic,C,Youtube,No,No
26464,balanced_detection,train,0,,normal,C,Twitch,No,No
205,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
14965,balanced_detection,train,0,,normal,B,File,No,No
12354,balanced_detection,train,0,,normal,B,File,No,Yes
40,balanced_detection,train,1,Jamming,real,A,File,No,No
1139,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
1376,balanced_detection,train,0,,normal,In motion,File,Yes,No
105,balanced_detection,train,1,Jamming,real,A,Twitch,No,No
519,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
571,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
1870,balanced_detection,train,0,,normal,In motion,Youtube,Yes,No
859,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
1207,balanced_detection,train,1,Antenna Failure,synthetic,C,Youtube,No,No
30271,balanced_detection,train,0,,normal,C,Youtube,No,No
934,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
2198,balanced_detection,train,0,,normal,A,File,No,Yes
828,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Youtube,No,No
26882,balanced_detection,train,0,,normal,C,Twitch,No,No
854,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
20975,balanced_detection,train,0,,normal,B,Youtube,No,No
27280,balanced_detection,train,0,,normal,C,Twitch,No,No
742,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Twitch,No,No
483,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,A,Youtube,No,No
16823,balanced_detection,train,0,,normal,B,Twitch,No,No
732,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,Twitch,No,No
2029,balanced_detection,train,0,,normal,In motion,Youtube,Yes,No
806,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,B,Twitch,No,No
739,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
12610,balanced_detection,train,0,,normal,B,Twitch,No,Yes
5179,balanced_detection,train,0,,normal,A,File,No,No
24944,balanced_detection,train,0,,normal,C,File,No,No
401,balanced_detection,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
26030,balanced_detection,train,0,,normal,C,Twitch,No,No
9017,balanced_detection,train,0,,normal,A,Twitch,No,No
6317,balanced_detection,train,0,,normal,A,Twitch,No,No
547,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Youtube,No,No
777,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
29814,balanced_detection,train,0,,normal,C,Youtube,No,No
840,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
375,balanced_detection,train,1,Antenna Failure,synthetic,A,Twitch,No,No
21384,balanced_detection,train,0,,normal,B,Youtube,No,No
28958,balanced_detection,train,0,,normal,C,Twitch,No,No
14486,balanced_detection,train,0,,normal,B,File,No,No
681,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
413,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,A,Twitch,No,No
700,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
16295,balanced_detection,train,0,,normal,B,Twitch,No,No
291,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
830,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Youtube,No,No
30705,balanced_detection,train,0,,normal,C,Youtube,No,No
778,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,Twitch,No,No
718,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
29145,balanced_detection,train,0,,normal,C,Youtube,No,No
21206,balanced_detection,train,0,,normal,B,Youtube,No,No
6186,balanced_detection,train,0,,normal,A,Twitch,No,No
29047,balanced_detection,train,0,,normal,C,Youtube,No,No
21589,balanced_detection,train,0,,normal,B,Youtube,No,No
21948,balanced_detection,train,0,,normal,B,Youtube,No,No
952,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
74,balanced_detection,train,1,Jamming,real,A,File,No,No
428,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
575,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
847,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Youtube,No,No
190,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
404,balanced_detection,train,1,Antenna Failure,synthetic,A,Twitch,No,No
76,balanced_detection,train,1,Jamming,real,A,File,No,No
6046,balanced_detection,train,0,,normal,A,File,No,No
26235,balanced_detection,train,0,,normal,C,Twitch,No,No
1160,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
29093,balanced_detection,train,0,,normal,C,Youtube,No,No
23979,balanced_detection,train,0,,normal,C,File,No,No
26053,balanced_detection,train,0,,normal,C,Twitch,No,No
597,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
1231,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
18796,balanced_detection,train,0,,normal,B,Twitch,No,No
7413,balanced_detection,train,0,,normal,A,Twitch,No,No
11940,balanced_detection,train,0,,normal,A,Youtube,No,No
999,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
570,balanced_detection,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
27783,balanced_detection,train,0,,normal,C,Twitch,No,No
68,balanced_detection,train,1,Jamming,real,A,File,No,No
12880,balanced_detection,train,0,,normal,B,Youtube,No,Yes
26877,balanced_detection,train,0,,normal,C,Twitch,No,No
671,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
609,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,File,No,No
30172,balanced_detection,train,0,,normal,C,Youtube,No,No
23,balanced_detection,train,1,Jamming,real,A,File,No,No
227,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
11786,balanced_detection,train,0,,normal,A,Youtube,No,No
31985,balanced_detection,train,0,,normal,C,Youtube,No,No
22566,balanced_detection,train,0,,normal,C,Twitch,No,Yes
1043,balanced_detection,train,1,High Network Congestion (Sudden Spike),synthetic,C,Twitch,No,No
310,balanced_detection,train,1,Antenna Failure,synthetic,A,File,No,No
24681,balanced_detection,train,0,,normal,C,File,No,No
7678,balanced_detection,train,0,,normal,A,Twitch,No,No
26846,balanced_detection,train,0,,normal,C,Twitch,No,No
17685,balanced_detection,train,0,,normal,B,Twitch,No,No
70,balanced_detection,train,1,Jamming,real,A,File,No,No
564,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
19602,balanced_detection,train,0,,normal,B,Youtube,No,No
1463,balanced_detection,train,0,,normal,In motion,File,Yes,No
13163,balanced_detection,train,0,,normal,B,File,No,No
1138,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
261,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
1115,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
20845,balanced_detection,train,0,,normal,B,Youtube,No,No
1224,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,C,Youtube,No,No
15017,balanced_detection,train,0,,normal,B,File,No,No
3187,balanced_detection,train,0,,normal,A,File,No,No
3206,balanced_detection,train,0,,normal,A,File,No,No
18,balanced_detection,train,1,Jamming,real,A,File,No,No
462,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,A,Youtube,No,No
904,balanced_detection,train,1,Antenna Failure,synthetic,C,File,No,No
17482,balanced_detection,train,0,,normal,B,Twitch,No,No
246,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
1102,balanced_detection,train,1,Resource Allocation Bugs,synthetic,C,Twitch,No,No
962,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,C,File,No,No
16891,balanced_detection,train,0,,normal,B,Twitch,No,No
798,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,Twitch,No,No
1429,balanced_detection,train,0,,normal,In motion,File,Yes,No
71,balanced_detection,train,1,Jamming,real,A,File,No,No
29199,balanced_detection,train,0,,normal,C,Youtube,No,No
59,balanced_detection,train,1,Jamming,real,A,File,No,No
13714,balanced_detection,train,0,,normal,B,File,No,No
17167,balanced_detection,train,0,,normal,B,Twitch,No,No
653,balanced_detection,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
24994,balanced_detection,train,0,,normal,C,File,No,No
4348,balanced_detection,train,0,,normal,A,File,No,No
18380,balanced_detection,train,0,,normal,B,Twitch,No,No
29550,balanced_detection,train,0,,normal,C,Youtube,No,No
172,balanced_detection,train,1,Jamming,real,A,Twitch,No,No
23546,balanced_detection,train,0,,normal,C,File,No,No
534,balanced_detection,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
915,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
688,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
4120,balanced_detection,train,0,,normal,A,File,No,No
345,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Twitch,No,No
764,balanced_detection,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
643,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,B,File,No,No
502,balanced_detection,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
228,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
44,balanced_detection,train,1,Jamming,real,A,File,No,No
317,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,A,File,No,No
1305,balanced_detection,train,0,,normal,In motion,File,Yes,No
710,balanced_detection,train,1,Resource Allocation Bugs,synthetic,B,File,No,No
6744,balanced_detection,train,0,,normal,A,Twitch,No,No
109,balanced_detection,train,1,Jamming,real,A,Twitch,No,No
315,balanced_detection,train,1,Resource Allocation Bugs,synthetic,A,File,No,No
13886,balanced_detection,train,0,,normal,B,File,No,No
17291,balanced_detection,train,0,,normal,B,Twitch,No,No
13313,balanced_detection,train,0,,normal,B,File,No,No
84,balanced_detection,train,1,Jamming,real,A,File,No,No
7546,balanced_detection,train,0,,normal,A,Twitch,No,No
21362,balanced_detection,train,0,,normal,B,Youtube,No,No
249,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
24368,balanced_detection,train,0,,normal,C,File,No,No
422,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,A,Twitch,No,No
456,balanced_detection,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
9557,balanced_detection,train,0,,normal,A,Youtube,No,No
891,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Youtube,No,No
26288,balanced_detection,train,0,,normal,C,Twitch,No,No
22490,balanced_detection,train,0,,normal,C,Twitch,No,Yes
12652,balanced_detection,train,0,,normal,B,Twitch,No,Yes
23359,balanced_detection,train,0,,normal,C,File,No,No
598,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,File,No,No
466,balanced_detection,train,1,Doppler Shift (Severe),synthetic,A,Youtube,No,No
10891,balanced_detection,train,0,,normal,A,Youtube,No,No
6845,balanced_detection,train,0,,normal,A,Twitch,No,No
353,balanced_detection,train,1,Antenna Failure,synthetic,A,Twitch,No,No
400,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,A,Twitch,No,No
986,balanced_detection,train,1,Antenna Failure,synthetic,C,File,No,No
449,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
329,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,File,No,No
453,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
27299,balanced_detection,train,0,,normal,C,Twitch,No,No
54,balanced_detection,train,1,Jamming,real,A,File,No,No
5379,balanced_detection,train,0,,normal,A,File,No,No
721,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
936,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
362,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,A,Twitch,No,No
199,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
12982,balanced_detection,train,0,,normal,B,Youtube,No,Yes
23036,balanced_detection,train,0,,normal,C,File,No,No
264,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
19904,balanced_detection,train,0,,normal,B,Youtube,No,No
28489,balanced_detection,train,0,,normal,C,Twitch,No,No
600,balanced_detection,train,1,High Network Congestion (Gradual Buildup),synthetic,B,File,No,No
920,balanced_detection,train,1,Antenna Failure,synthetic,C,File,No,No
20417,balanced_detection,train,0,,normal,B,Youtube,No,No
760,balanced_detection,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
31148,balanced_detection,train,0,,normal,C,Youtube,No,No
294,balanced_detection,train,1,Doppler Shift (Severe),synthetic,A,File,No,No
193,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
967,balanced_detection,train,1,Doppler Shift (Severe),synthetic,C,File,No,No
377,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Twitch,No,No
1955,balanced_detection,train,0,,normal,In motion,Youtube,Yes,No
5909,balanced_detection,train,0,,normal,A,File,No,No
384,balanced_detection,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
1148,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
785,balanced_detection,train,1,Doppler Shift (Severe),synthetic,B,Twitch,No,No
29805,balanced_detection,train,0,,normal,C,Youtube,No,No
29562,balanced_detection,train,0,,normal,C,Youtube,No,No
611,balanced_detection,train,1,Doppler Shift (Severe),synthetic,B,File,No,No
26602,balanced_detection,train,0,,normal,C,Twitch,No,No
28912,balanced_detection,train,0,,normal,C,Twitch,No,No
1112,balanced_detection,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
162,balanced_detection,train,1,Jamming,real,A,Twitch,No,No
725,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,B,File,No,No
25421,balanced_detection,train,0,,normal,C,File,No,No
9840,balanced_detection,train,0,,normal,A,Youtube,No,No
208,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
366,balanced_detection,train,1,Antenna Failure,synthetic,A,Twitch,No,No
639,balanced_detection,train,1,Faulty RF Filters (Temporal),synthetic,B,File,No,No
383,balanced_detection,train,1,High Network Congestion (Sudden Spike),synthetic,A,Twitch,No,No
30301,balanced_detection,train,0,,normal,C,Youtube,No,No
604,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,File,No,No
370,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Twitch,No,No
27958,balanced_detection,train,0,,normal,C,Twitch,No,No
372,balanced_detection,train,1,Antenna Failure,synthetic,A,Twitch,No,No
513,balanced_detection,train,1,Resource Allocation Bugs,synthetic,A,Youtube,No,No
928,balanced_detection,train,1,Antenna Failure,synthetic,C,File,No,No
524,balanced_detection,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
29750,balanced_detection,train,0,,normal,C,Youtube,No,No
242,balanced_detection,train,1,Jamming,real,A,Youtube,No,No
1190,balanced_detection,train,1,Antenna Failure,synthetic,C,Youtube,No,No
13538,balanced_detection,train,0,,normal,B,File,No,No
8743,balanced_detection,train,0,,normal,A,Twitch,No,No
407,balanced_detection,train,1,Antenna Failure,synthetic,A,Twitch,No,No
31373,balanced_detection,train,0,,normal,C,Youtube,No,No
11985,balanced_detection,train,0,,normal,A,Youtube,No,No
730,balanced_detection,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Twitch,No,No
