sample_id,split,partition,y,anomaly_type,anomaly_origin,zone,application,mobility,congestion
31586,fullscale,train,0,,normal,C,Youtube,No,No
7770,fullscale,train,0,,normal,A,Twitch,No,No
31426,fullscale,train,0,,normal,C,Youtube,No,No
20806,fullscale,train,0,,normal,B,Youtube,No,No
237,fullscale,train,1,Jamming,real,A,Youtube,No,No
25623,fullscale,train,0,,normal,C,File,No,No
13362,fullscale,train,0,,normal,B,File,No,No
1237,fullscale,train,0,,normal,In motion,File,Yes,No
25925,fullscale,train,0,,normal,C,File,No,No
763,fullscale,train,1,Faulty Handover Algorithm (Too Frequent),synthetic,B,Twitch,No,No
9370,fullscale,train,0,,normal,A,Youtube,No,No
3350,fullscale,train,0,,normal,A,File,No,No
2737,fullscale,train,0,,normal,A,Twitch,No,Yes
25000,fullscale,train,0,,normal,C,File,No,No
3786,fullscale,train,0,,normal,A,File,No,No
19466,fullscale,train,0,,normal,B,Youtube,No,No
6182,fullscale,train,0,,normal,A,Twitch,No,No
19662,fullscale,train,0,,normal,B,Youtube,No,No
26541,fullscale,train,0,,normal,C,Twitch,No,No
13749,fullscale,train,0,,normal,B,File,No,No
14379,fullscale,train,0,,normal,B,File,No,No
15010,fullscale,train,0,,normal,B,File,No,No
24720,fullscale,train,0,,normal,C,File,No,No
28954,fullscale,train,0,,normal,C,Twitch,No,No
13764,fullscale,train,0,,normal,B,File,No,No
15724,fullscale,train,0,,normal,B,File,No,No
28902,fullscale,train,0,,normal,C,Twitch,No,No
23171,fullscale,train,0,,normal,C,File,No,No
4747,fullscale,train,0,,normal,A,File,No,No
10514,fullscale,train,0,,normal,A,Youtube,No,No
2102,fullscale,train,0,,normal,In motion,Youtube,Yes,No
9239,fullscale,train,0,,normal,A,Youtube,No,No
16137,fullscale,train,0,,normal,B,Twitch,No,No
10833,fullscale,train,0,,normal,A,Youtube,No,No
3987,fullscale,train,0,,normal,A,File,No,No
15172,fullscale,train,0,,normal,B,File,No,No
9434,fullscale,train,0,,normal,A,Youtube,No,No
6241,fullscale,train,0,,normal,A,Twitch,No,No
7713,fullscale,train,0,,normal,A,Twitch,No,No
18131,fullscale,train,0,,normal,B,Twitch,No,No
8105,fullscale,train,0,,normal,A,Twitch,No,No
20058,fullscale,train,0,,normal,B,Youtube,No,No
19258,fullscale,train,0,,normal,B,Youtube,No,No
20491,fullscale,train,0,,normal,B,Youtube,No,No
22415,fullscale,train,0,,normal,C,Twitch,No,Yes
10151,fullscale,train,0,,normal,A,Youtube,No,No
19165,fullscale,train,0,,normal,B,Youtube,No,No
12762,fullscale,train,0,,normal,B,Youtube,No,Yes
17612,fullscale,train,0,,normal,B,Twitch,No,No
13414,fullscale,train,0,,normal,B,File,No,No
17058,fullscale,train,0,,normal,B,Twitch,No,No
14467,fullscale,train,0,,normal,B,File,No,No
25092,fullscale,train,0,,normal,C,File,No,No
4547,fullscale,train,0,,normal,A,File,No,No
6941,fullscale,train,0,,normal,A,Twitch,No,No
20638,fullscale,train,0,,normal,B,Youtube,No,No
23688,fullscale,train,0,,normal,C,File,No,No
10056,fullscale,train,0,,normal,A,Youtube,No,No
8337,fullscale,train,0,,normal,A,Twitch,No,No
13800,fullscale,train,0,,normal,B,File,No,No
17600,fullscale,train,0,,normal,B,Twitch,No,No
31700,fullscale,train,0,,normal,C,Youtube,No,No
6295,fullscale,train,0,,normal,A,Twitch,No,No
7649,fullscale,train,0,,normal,A,Twitch,No,No
14984,fullscale,train,0,,normal,B,File,No,No
21632,fullscale,train,0,,normal,B,Youtube,No,No
25256,fullscale,train,0,,normal,C,File,No,No
4318,fullscale,train,0,,normal,A,File,No,No
17231,fullscale,train,0,,normal,B,Twitch,No,No
22624,fullscale,train,0,,normal,C,Twitch,No,Yes
15532,fullscale,train,0,,normal,B,File,No,No
17198,fullscale,train,0,,normal,B,Twitch,No,No
27761,fullscale,train,0,,normal,C,Twitch,No,No
30893,fullscale,train,0,,normal,C,Youtube,No,No
2445,fullscale,train,0,,normal,A,File,No,Yes
24934,fullscale,train,0,,normal,C,File,No,No
20859,fullscale,train,0,,normal,B,Youtube,No,No
18603,fullscale,train,0,,normal,B,Twitch,No,No
17405,fullscale,train,0,,normal,B,Twitch,No,No
24553,fullscale,train,0,,normal,C,File,No,No
1481,fullscale,train,0,,normal,In motion,File,Yes,No
18889,fullscale,train,0,,normal,B,Twitch,No,No
9406,fullscale,train,0,,normal,A,Youtube,No,No
14198,fullscale,train,0,,normal,B,File,No,No
2199,fullscale,train,0,,normal,A,File,No,Yes
646,fullscale,train,1,High Network Congestion (Gradual Buildup),synthetic,B,File,No,No
3818,fullscale,train,0,,normal,A,File,No,No
17474,fullscale,train,0,,normal,B,Twitch,No,No
28468,fullscale,train,0,,normal,C,Twitch,No,No
28576,fullscale,train,0,,normal,C,Twitch,No,No
1208,fullscale,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
802,fullscale,train,1,Faulty RF Filters (Temporal),synthetic,B,Twitch,No,No
16041,fullscale,train,0,,normal,B,File,No,No
10506,fullscale,train,0,,normal,A,Youtube,No,No
10396,fullscale,train,0,,normal,A,Youtube,No,No
22828,fullscale,train,0,,normal,C,Youtube,No,Yes
28873,fullscale,train,0,,normal,C,Twitch,No,No
13442,fullscale,train,0,,normal,B,File,No,No
13709,fullscale,train,0,,normal,B,File,No,No
19525,fullscale,train,0,,normal,B,Youtube,No,No
516,fullscale,train,1,Co-Channel Interference (Severe),synthetic,A,Youtube,No,No
15794,fullscale,train,0,,normal,B,File,No,No
28332,fullscale,train,0,,normal,C,Twitch,No,No
11572,fullscale,train,0,,normal,A,Youtube,No,No
30295,fullscale,train,0,,normal,C,Youtube,No,No
23754,fullscale,train,0,,normal,C,File,No,No
26778,fullscale,train,0,,normal,C,Twitch,No,No
4372,fullscale,train,0,,normal,A,File,No,No
25056,fullscale,train,0,,normal,C,File,No,No
24367,fullscale,train,0,,normal,C,File,No,No
12586,fullscale,train,0,,normal,B,Twitch,No,Yes
18004,fullscale,train,0,,normal,B,Twitch,No,No
14601,fullscale,train,0,,normal,B,File,No,No
22565,fullscale,train,0,,normal,C,Twitch,No,Yes
14592,fullscale,train,0,,normal,B,File,No,No
12277,fullscale,train,0,,normal,B,File,No,Yes
18075,fullscale,train,0,,normal,B,Twitch,No,No
9060,fullscale,train,0,,normal,A,Twitch,No,No
28344,fullscale,train,0,,normal,C,Twitch,No,No
20469,fullscale,train,0,,normal,B,Youtube,No,No
2202,fullscale,train,0,,normal,A,File,No,Yes
22310,fullscale,train,0,,normal,C,File,No,Yes
21675,fullscale,train,0,,normal,B,Youtube,No,No
10050,fullscale,train,0,,normal,A,Youtube,No,No
6953,fullscale,train,0,,normal,A,Twitch,No,No
14732,fullscale,train,0,,normal,B,File,No,No
9692,fullscale,train,0,,normal,A,Youtube,No,No
14349,fullscale,train,0,,normal,B,File,No,No
31446,fullscale,train,0,,normal,C,Youtube,No,No
11919,fullscale,train,0,,normal,A,Youtube,No,No
31644,fullscale,train,0,,normal,C,Youtube,No,No
13490,fullscale,train,0,,normal,B,File,No,No
27026,fullscale,train,0,,normal,C,Twitch,No,No
29274,fullscale,train,0,,normal,C,Youtube,No,No
17336,fullscale,train,0,,normal,B,Twitch,No,No
28598,fullscale,train,0,,normal,C,Twitch,No,No
24205,fullscale,train,0,,normal,C,File,No,No
30851,fullscale,train,0,,normal,C,Youtube,No,No
1754,fullscale,train,0,,normal,In motion,Twitch,Yes,No
22620,fullscale,train,0,,normal,C,Twitch,No,Yes
16134,fullscale,train,0,,normal,B,Twitch,No,No
28794,fullscale,train,0,,normal,C,Twitch,No,No
7715,fullscale,train,0,,normal,A,Twitch,No,No
18491,fullscale,train,0,,normal,B,Twitch,No,No
9662,fullscale,train,0,,normal,A,Youtube,No,No
29157,fullscale,train,0,,normal,C,Youtube,No,No
13306,fullscale,train,0,,normal,B,File,No,No
11028,fullscale,train,0,,normal,A,Youtube,No,No
26497,fullscale,train,0,,normal,C,Twitch,No,No
471,fullscale,train,1,Buffer Overflow (Gradual Buildup),synthetic,A,Youtube,No,No
19439,fullscale,train,0,,normal,B,Youtube,No,No
15260,fullscale,train,0,,normal,B,File,No,No
30257,fullscale,train,0,,normal,C,Youtube,No,No
1546,fullscale,train,0,,normal,In motion,Twitch,Yes,No
21266,fullscale,train,0,,normal,B,Youtube,No,No
538,fullscale,train,1,Antenna Failure,synthetic,A,Youtube,No,No
3797,fullscale,train,0,,normal,A,File,No,No
8641,fullscale,train,0,,normal,A,Twitch,No,No
23823,fullscale,train,0,,normal,C,File,No,No
21431,fullscale,train,0,,normal,B,Youtube,No,No
23611,fullscale,train,0,,normal,C,File,No,No
26452,fullscale,train,0,,normal,C,Twitch,No,No
13596,fullscale,train,0,,normal,B,File,No,No
11656,fullscale,train,0,,normal,A,Youtube,No,No
16683,fullscale,train,0,,normal,B,Twitch,No,No
13433,fullscale,train,0,,normal,B,File,No,No
24335,fullscale,train,0,,normal,C,File,No,No
2398,fullscale,train,0,,normal,A,File,No,Yes
10701,fullscale,train,0,,normal,A,Youtube,No,No
30030,fullscale,train,0,,normal,C,Youtube,No,No
29583,fullscale,train,0,,normal,C,Youtube,No,No
22232,fullscale,train,0,,normal,C,File,No,Yes
14038,fullscale,train,0,,normal,B,File,No,No
19011,fullscale,train,0,,normal,B,Twitch,No,No
9846,fullscale,train,0,,normal,A,Youtube,No,No
26622,fullscale,train,0,,normal,C,Twitch,No,No
9251,fullscale,train,0,,normal,A,Youtube,No,No
7074,fullscale,train,0,,normal,A,Twitch,No,No
30356,fullscale,train,0,,normal,C,Youtube,No,No
20037,fullscale,train,0,,normal,B,Youtube,No,No
30844,fullscale,train,0,,normal,C,Youtube,No,No
15910,fullscale,train,0,,normal,B,File,No,No
28601,fullscale,train,0,,normal,C,Twitch,No,No
10597,fullscale,train,0,,normal,A,Youtube,No,No
12970,fullscale,train,0,,normal,B,Youtube,No,Yes
7299,fullscale,train,0,,normal,A,Twitch,No,No
7884,fullscale,train,0,,normal,A,Twitch,No,No
14829,fullscale,train,0,,normal,B,File,No,No
18740,fullscale,train,0,,normal,B,Twitch,No,No
19072,fullscale,train,0,,normal,B,Youtube,No,No
17966,fullscale,train,0,,normal,B,Twitch,No,No
6014,fullscale,train,0,,normal,A,File,No,No
8737,fullscale,train,0,,normal,A,Twitch,No,No
2809,fullscale,train,0,,normal,A,Youtube,No,Yes
27355,fullscale,train,0,,normal,C,Twitch,No,No
30890,fullscale,train,0,,normal,C,Youtube,No,No
226,fullscale,train,1,Jamming,real,A,Youtube,No,No
25495,fullscale,train,0,,normal,C,File,No,No
21418,fullscale,train,0,,normal,B,Youtube,No,No
23053,fullscale,train,0,,normal,C,File,No,No
14698,fullscale,train,0,,normal,B,File,No,No
2012,fullscale,train,0,,normal,In motion,Youtube,Yes,No
3844,fullscale,train,0,,normal,A,File,No,No
13256,fullscale,train,0,,normal,B,File,No,No
16929,fullscale,train,0,,normal,B,Twitch,No,No
17762,fullscale,train,0,,normal,B,Twitch,No,No
4791,fullscale,train,0,,normal,A,File,No,No
5104,fullscale,train,0,,normal,A,File,No,No
1393,fullscale,train,0,,normal,In motion,File,Yes,No
10656,fullscale,train,0,,normal,A,Youtube,No,No
1932,fullscale,train,0,,normal,In motion,Youtube,Yes,No
17137,fullscale,train,0,,normal,B,Twitch,No,No
19778,fullscale,train,0,,normal,B,Youtube,No,No
30885,fullscale,train,0,,normal,C,Youtube,No,No
15638,fullscale,train,0,,normal,B,File,No,No
3257,fullscale,train,0,,normal,A,File,No,No
6688,fullscale,train,0,,normal,A,Twitch,No,No
21536,fullscale,train,0,,normal,B,Youtube,No,No
24388,fullscale,train,0,,normal,C,File,No,No
16143,fullscale,train,0,,normal,B,Twitch,No,No
30761,fullscale,train,0,,normal,C,Youtube,No,No
10012,fullscale,train,0,,normal,A,Youtube,No,No
24540,fullscale,train,0,,normal,C,File,No,No
23125,fullscale,train,0,,normal,C,File,No,No
20380,fullscale,train,0,,normal,B,Youtube,No,No
21032,fullscale,train,0,,normal,B,Youtube,No,No
5400,fullscale,train,0,,normal,A,File,No,No
2427,fullscale,train,0,,normal,A,File,No,Yes
8467,fullscale,train,0,,normal,A,Twitch,No,No
30747,fullscale,train,0,,normal,C,Youtube,No,No
2796,fullscale,train,0,,normal,A,Youtube,No,Yes
3205,fullscale,train,0,,normal,A,File,No,No
20321,fullscale,train,0,,normal,B,Youtube,No,No
17392,fullscale,train,0,,normal,B,Twitch,No,No
7532,fullscale,train,0,,normal,A,Twitch,No,No
21478,fullscale,train,0,,normal,B,Youtube,No,No
12381,fullscale,train,0,,normal,B,File,No,Yes
7443,fullscale,train,0,,normal,A,Twitch,No,No
23216,fullscale,train,0,,normal,C,File,No,No
11695,fullscale,train,0,,normal,A,Youtube,No,No
19340,fullscale,train,0,,normal,B,Youtube,No,No
1739,fullscale,train,0,,normal,In motion,Twitch,Yes,No
25892,fullscale,train,0,,normal,C,File,No,No
22711,fullscale,train,0,,normal,C,Youtube,No,Yes
9860,fullscale,train,0,,normal,A,Youtube,No,No
26198,fullscale,train,0,,normal,C,Twitch,No,No
5442,fullscale,train,0,,normal,A,File,No,No
30955,fullscale,train,0,,normal,C,Youtube,No,No
5989,fullscale,train,0,,normal,A,File,No,No
9359,fullscale,train,0,,normal,A,Youtube,No,No
18039,fullscale,train,0,,normal,B,Twitch,No,No
2894,fullscale,train,0,,normal,A,Youtube,No,Yes
16839,fullscale,train,0,,normal,B,Twitch,No,No
25210,fullscale,train,0,,normal,C,File,No,No
21062,fullscale,train,0,,normal,B,Youtube,No,No
12047,fullscale,train,0,,normal,A,Youtube,No,No
11713,fullscale,train,0,,normal,A,Youtube,No,No
23612,fullscale,train,0,,normal,C,File,No,No
10254,fullscale,train,0,,normal,A,Youtube,No,No
9686,fullscale,train,0,,normal,A,Youtube,No,No
7321,fullscale,train,0,,normal,A,Twitch,No,No
11768,fullscale,train,0,,normal,A,Youtube,No,No
5675,fullscale,train,0,,normal,A,File,No,No
21277,fullscale,train,0,,normal,B,Youtube,No,No
28968,fullscale,train,0,,normal,C,Twitch,No,No
14445,fullscale,train,0,,normal,B,File,No,No
19781,fullscale,train,0,,normal,B,Youtube,No,No
6165,fullscale,train,0,,normal,A,Twitch,No,No
15339,fullscale,train,0,,normal,B,File,No,No
10582,fullscale,train,0,,normal,A,Youtube,No,No
27230,fullscale,train,0,,normal,C,Twitch,No,No
30529,fullscale,train,0,,normal,C,Youtube,No,No
28277,fullscale,train,0,,normal,C,Twitch,No,No
13364,fullscale,train,0,,normal,B,File,No,No
27080,fullscale,train,0,,normal,C,Twitch,No,No
2082,fullscale,train,0,,normal,In motion,Youtube,Yes,No
1771,fullscale,train,0,,normal,In motion,Twitch,Yes,No
14240,fullscale,train,0,,normal,B,File,No,No
30875,fullscale,train,0,,normal,C,Youtube,No,No
28554,fullscale,train,0,,normal,C,Twitch,No,No
5275,fullscale,train,0,,normal,A,File,No,No
22734,fullscale,train,0,,normal,C,Youtube,No,Yes
22595,fullscale,train,0,,normal,C,Twitch,No,Yes
3893,fullscale,train,0,,normal,A,File,No,No
17805,fullscale,train,0,,normal,B,Twitch,No,No
30342,fullscale,train,0,,normal,C,Youtube,No,No
4092,fullscale,train,0,,normal,A,File,No,No
27807,fullscale,train,0,,normal,C,Twitch,No,No
5391,fullscale,train,0,,normal,A,File,No,No
20034,fullscale,train,0,,normal,B,Youtube,No,No
5875,fullscale,train,0,,normal,A,File,No,No
916,fullscale,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,File,No,No
9372,fullscale,train,0,,normal,A,Youtube,No,No
25012,fullscale,train,0,,normal,C,File,No,No
22229,fullscale,train,0,,normal,C,File,No,Yes
19993,fullscale,train,0,,normal,B,Youtube,No,No
16899,fullscale,train,0,,normal,B,Twitch,No,No
19128,fullscale,train,0,,normal,B,Youtube,No,No
16417,fullscale,train,0,,normal,B,Twitch,No,No
22751,fullscale,train,0,,normal,C,Youtube,No,Yes
26193,fullscale,train,0,,normal,C,Twitch,No,No
26854,fullscale,train,0,,normal,C,Twitch,No,No
7264,fullscale,train,0,,normal,A,Twitch,No,No
15473,fullscale,train,0,,normal,B,File,No,No
27740,fullscale,train,0,,normal,C,Twitch,No,No
1380,fullscale,train,0,,normal,In motion,File,Yes,No
22908,fullscale,train,0,,normal,C,Youtube,No,Yes
17908,fullscale,train,0,,normal,B,Twitch,No,No
21294,fullscale,train,0,,normal,B,Youtube,No,No
9527,fullscale,train,0,,normal,A,Youtube,No,No
11101,fullscale,train,0,,normal,A,Youtube,No,No
17648,fullscale,train,0,,normal,B,Twitch,No,No
11945,fullscale,train,0,,normal,A,Youtube,No,No
29663,fullscale,train,0,,normal,C,Youtube,No,No
9012,fullscale,train,0,,normal,A,Twitch,No,No
10347,fullscale,train,0,,normal,A,Youtube,No,No
8271,fullscale,train,0,,normal,A,Twitch,No,No
29626,fullscale,train,0,,normal,C,Youtube,No,No
16075,fullscale,train,0,,normal,B,Twitch,No,No
13209,fullscale,train,0,,normal,B,File,No,No
4534,fullscale,train,0,,normal,A,File,No,No
18593,fullscale,train,0,,normal,B,Twitch,No,No
4754,fullscale,train,0,,normal,A,File,No,No
23660,fullscale,train,0,,normal,C,File,No,No
25390,fullscale,train,0,,normal,C,File,No,No
25894,fullscale,train,0,,normal,C,File,No,No
386,fullscale,train,1,Antenna Failure,synthetic,A,Twitch,No,No
29355,fullscale,train,0,,normal,C,Youtube,No,No
8923,fullscale,train,0,,normal,A,Twitch,No,No
1453,fullscale,train,0,,normal,In motion,File,Yes,No
13275,fullscale,train,0,,normal,B,File,No,No
2575,fullscale,train,0,,normal,A,Twitch,No,Yes
30695,fullscale,train,0,,normal,C,Youtube,No,No
24842,fullscale,train,0,,normal,C,File,No,No
16524,fullscale,train,0,,normal,B,Twitch,No,No
26346,fullscale,train,0,,normal,C,Twitch,No,No
18359,fullscale,train,0,,normal,B,Twitch,No,No
3603,fullscale,train,0,,normal,A,File,No,No
13086,fullscale,train,0,,normal,B,File,No,No
7629,fullscale,train,0,,normal,A,Twitch,No,No
14508,fullscale,train,0,,normal,B,File,No,No
31133,fullscale,train,0,,normal,C,Youtube,No,No
9278,fullscale,train,0,,normal,A,Youtube,No,No
7917,fullscale,train,0,,normal,A,Twitch,No,No
11951,fullscale,train,0,,normal,A,Youtube,No,No
11589,fullscale,train,0,,normal,A,Youtube,No,No
7019,fullscale,train,0,,normal,A,Twitch,No,No
11630,fullscale,train,0,,normal,A,Youtube,No,No
6620,fullscale,train,0,,normal,A,Twitch,No,No
31767,fullscale,train,0,,normal,C,Youtube,No,No
9112,fullscale,train,0,,normal,A,Youtube,No,No
19566,fullscale,train,0,,normal,B,Youtube,No,No
18164,fullscale,train,0,,normal,B,Twitch,No,No
12404,fullscale,train,0,,normal,B,File,No,Yes
20293,fullscale,train,0,,normal,B,Youtube,No,No
15783,fullscale,train,0,,normal,B,File,No,No
30396,fullscale,train,0,,normal,C,Youtube,No,No
5680,fullscale,train,0,,normal,A,File,No,No
5702,fullscale,train,0,,normal,A,File,No,No
28914,fullscale,train,0,,normal,C,Twitch,No,No
10496,fullscale,train,0,,normal,A,Youtube,No,No
19322,fullscale,train,0,,normal,B,Youtube,No,No
5889,fullscale,train,0,,normal,A,File,No,No
30224,fullscale,train,0,,normal,C,Youtube,No,No
5692,fullscale,train,0,,normal,A,File,No,No
7837,fullscale,train,0,,normal,A,Twitch,No,No
14873,fullscale,train,0,,normal,B,File,No,No
6516,fullscale,train,0,,normal,A,Twitch,No,No
12969,fullscale,train,0,,normal,B,Youtube,No,Yes
21190,fullscale,train,0,,normal,B,Youtube,No,No
19986,fullscale,train,0,,normal,B,Youtube,No,No
15090,fullscale,train,0,,normal,B,File,No,No
20928,fullscale,train,0,,normal,B,Youtube,No,No
24303,fullscale,train,0,,normal,C,File,No,No
16902,fullscale,train,0,,normal,B,Twitch,No,No
8571,fullscale,train,0,,normal,A,Twitch,No,No
11840,fullscale,train,0,,normal,A,Youtube,No,No
31741,fullscale,train,0,,normal,C,Youtube,No,No
17420,fullscale,train,0,,normal,B,Twitch,No,No
3208,fullscale,train,0,,normal,A,File,No,No
5000,fullscale,train,0,,normal,A,File,No,No
18710,fullscale,train,0,,normal,B,Twitch,No,No
21711,fullscale,train,0,,normal,B,Youtube,No,No
30420,fullscale,train,0,,normal,C,Youtube,No,No
15341,fullscale,train,0,,normal,B,File,No,No
12438,fullscale,train,0,,normal,B,Twitch,No,Yes
11187,fullscale,train,0,,normal,A,Youtube,No,No
10625,fullscale,train,0,,normal,A,Youtube,No,No
10206,fullscale,train,0,,normal,A,Youtube,No,No
23550,fullscale,train,0,,normal,C,File,No,No
3538,fullscale,train,0,,normal,A,File,No,No
19289,fullscale,train,0,,normal,B,Youtube,No,No
18744,fullscale,train,0,,normal,B,Twitch,No,No
27320,fullscale,train,0,,normal,C,Twitch,No,No
852,fullscale,train,1,Buffer Overflow (Gradual Buildup),synthetic,B,Youtube,No,No
17406,fullscale,train,0,,normal,B,Twitch,No,No
27667,fullscale,train,0,,normal,C,Twitch,No,No
18831,fullscale,train,0,,normal,B,Twitch,No,No
27748,fullscale,train,0,,normal,C,Twitch,No,No
12360,fullscale,train,0,,normal,B,File,No,Yes
29882,fullscale,train,0,,normal,C,Youtube,No,No
28395,fullscale,train,0,,normal,C,Twitch,No,No
22805,fullscale,train,0,,normal,C,Youtube,No,Yes
4173,fullscale,train,0,,normal,A,File,No,No
30637,fullscale,train,0,,normal,C,Youtube,No,No
20068,fullscale,train,0,,normal,B,Youtube,No,No
9871,fullscale,train,0,,normal,A,Youtube,No,No
23900,fullscale,train,0,,normal,C,File,No,No
16528,fullscale,train,0,,normal,B,Twitch,No,No
3152,fullscale,train,0,,normal,A,File,No,No
22271,fullscale,train,0,,normal,C,File,No,Yes
12234,fullscale,train,0,,normal,B,File,No,Yes
29365,fullscale,train,0,,normal,C,Youtube,No,No
14103,fullscale,train,0,,normal,B,File,No,No
17662,fullscale,train,0,,normal,B,Twitch,No,No
26751,fullscale,train,0,,normal,C,Twitch,No,No
1125,fullscale,train,1,Buffer Overflow (Gradual Buildup),synthetic,C,Youtube,No,No
11109,fullscale,train,0,,normal,A,Youtube,No,No
19570,fullscale,train,0,,normal,B,Youtube,No,No
17372,fullscale,train,0,,normal,B,Twitch,No,No
25913,fullscale,train,0,,normal,C,File,No,No
9838,fullscale,train,0,,normal,A,Youtube,No,No
22655,fullscale,train,0,,normal,C,Twitch,No,Yes
7125,fullscale,train,0,,normal,A,Twitch,No,No
18747,fullscale,train,0,,normal,B,Twitch,No,No
19534,fullscale,train,0,,normal,B,Youtube,No,No
14524,fullscale,train,0,,normal,B,File,No,No
31188,fullscale,train,0,,normal,C,Youtube,No,No
22535,fullscale,train,0,,normal,C,Twitch,No,Yes
10327,fullscale,train,0,,normal,A,Youtube,No,No
4078,fullscale,train,0,,normal,A,File,No,No
16035,fullscale,train,0,,normal,B,File,No,No
8072,fullscale,train,0,,normal,A,Twitch,No,No
24679,fullscale,train,0,,normal,C,File,No,No
22891,fullscale,train,0,,normal,C,Youtube,No,Yes
6240,fullscale,train,0,,normal,A,Twitch,No,No
28929,fullscale,train,0,,normal,C,Twitch,No,No
12369,fullscale,train,0,,normal,B,File,No,Yes
1030,fullscale,train,1,Faulty RF Filters (Temporal),synthetic,C,File,No,No
14802,fullscale,train,0,,normal,B,File,No,No
12251,fullscale,train,0,,normal,B,File,No,Yes
10997,fullscale,train,0,,normal,A,Youtube,No,No
18047,fullscale,train,0,,normal,B,Twitch,No,No
5908,fullscale,train,0,,normal,A,File,No,No
13807,fullscale,train,0,,normal,B,File,No,No
30925,fullscale,train,0,,normal,C,Youtube,No,No
2317,fullscale,train,0,,normal,A,File,No,Yes
23901,fullscale,train,0,,normal,C,File,No,No
2053,fullscale,train,0,,normal,In motion,Youtube,Yes,No
19876,fullscale,train,0,,normal,B,Youtube,No,No
17958,fullscale,train,0,,normal,B,Twitch,No,No
27367,fullscale,train,0,,normal,C,Twitch,No,No
7552,fullscale,train,0,,normal,A,Twitch,No,No
16425,fullscale,train,0,,normal,B,Twitch,No,No
23153,fullscale,train,0,,normal,C,File,No,No
2426,fullscale,train,0,,normal,A,File,No,Yes
20237,fullscale,train,0,,normal,B,Youtube,No,No
15696,fullscale,train,0,,normal,B,File,No,No
27146,fullscale,train,0,,normal,C,Twitch,No,No
12753,fullscale,train,0,,normal,B,Youtube,No,Yes
7596,fullscale,train,0,,normal,A,Twitch,No,No
29915,fullscale,train,0,,normal,C,Youtube,No,No
1221,fullscale,train,1,Co-Channel Interference (Mild),synthetic,C,Youtube,No,No
28667,fullscale,train,0,,normal,C,Twitch,No,No
11720,fullscale,train,0,,normal,A,Youtube,No,No
27334,fullscale,train,0,,normal,C,Twitch,No,No
26060,fullscale,train,0,,normal,C,Twitch,No,No
4210,fullscale,train,0,,normal,A,File,No,No
5166,fullscale,train,0,,normal,A,File,No,No
24504,fullscale,train,0,,normal,C,File,No,No
10349,fullscale,train,0,,normal,A,Youtube,No,No
17240,fullscale,train,0,,normal,B,Twitch,No,No
8114,fullscale,train,0,,normal,A,Twitch,No,No
7773,fullscale,train,0,,normal,A,Twitch,No,No
27325,fullscale,train,0,,normal,C,Twitch,No,No
20734,fullscale,train,0,,normal,B,Youtube,No,No
12415,fullscale,train,0,,normal,B,File,No,Yes
23332,fullscale,train,0,,normal,C,File,No,No
16165,fullscale,train,0,,normal,B,Twitch,No,No
10916,fullscale,train,0,,normal,A,Youtube,No,No
12816,fullscale,train,0,,normal,B,Youtube,No,Yes
2988,fullscale,train,0,,normal,A,Youtube,No,Yes
20894,fullscale,train,0,,normal,B,Youtube,No,No
29716,fullscale,train,0,,normal,C,Youtube,No,No
10729,fullscale,train,0,,normal,A,Youtube,No,No
27240,fullscale,train,0,,normal,C,Twitch,No,No
30079,fullscale,train,0,,normal,C,Youtube,No,No
3932,fullscale,train,0,,normal,A,File,No,No
19517,fullscale,train,0,,normal,B,Youtube,No,No
29454,fullscale,train,0,,normal,C,Youtube,No,No
15747,fullscale,train,0,,normal,B,File,No,No
14820,fullscale,train,0,,normal,B,File,No,No
28423,fullscale,train,0,,normal,C,Twitch,No,No
3890,fullscale,train,0,,normal,A,File,No,No
14858,fullscale,train,0,,normal,B,File,No,No
22369,fullscale,train,0,,normal,C,Twitch,No,Yes
3475,fullscale,train,0,,normal,A,File,No,No
25003,fullscale,train,0,,normal,C,File,No,No
9672,fullscale,train,0,,normal,A,Youtube,No,No
18429,fullscale,train,0,,normal,B,Twitch,No,No
11801,fullscale,train,0,,normal,A,Youtube,No,No
23403,fullscale,train,0,,normal,C,File,No,No
11304,fullscale,train,0,,normal,A,Youtube,No,No
19058,fullscale,train,0,,normal,B,Youtube,No,No
30770,fullscale,train,0,,normal,C,Youtube,No,No
4844,fullscale,train,0,,normal,A,File,No,No
5804,fullscale,train,0,,normal,A,File,No,No
12212,fullscale,train,0,,normal,B,File,No,Yes
25368,fullscale,train,0,,normal,C,File,No,No
2240,fullscale,train,0,,normal,A,File,No,Yes
10620,fullscale,train,0,,normal,A,Youtube,No,No
31692,fullscale,train,0,,normal,C,Youtube,No,No
26152,fullscale,train,0,,normal,C,Twitch,No,No
23174,fullscale,train,0,,normal,C,File,No,No
6092,fullscale,train,0,,normal,A,File,No,No
4667,fullscale,train,0,,normal,A,File,No,No
16303,fullscale,train,0,,normal,B,Twitch,No,No
17812,fullscale,train,0,,normal,B,Twitch,No,No
23518,fullscale,train,0,,normal,C,File,No,No
18907,fullscale,train,0,,normal,B,Twitch,No,No
22592,fullscale,train,0,,normal,C,Twitch,No,Yes
26807,fullscale,train,0,,normal,C,Twitch,No,No
13454,fullscale,train,0,,normal,B,File,No,No
