channel,ks_stat,ks_pvalue,cohens_d,abs_d,wasserstein_norm,mean_RF,mean_NonRF,ks_significant_bh
mac_csi_report_skewness,0.1926510335376299,1.591729001188916e-05,-0.38025749783950974,0.38025749783950974,0.37464326452509356,0.11631453198407819,0.1237394182917175,True
BHTX_In_mean,0.3360805512200693,4.602654459655172e-16,0.3777610338092183,0.3777610338092183,0.3814059565339236,0.3377741684425135,0.23326141878838624,True
BHTX_Out_mean,0.3360805512200693,4.602654459655172e-16,0.377709945117706,0.377709945117706,0.38135713922217296,0.33777406580380986,0.23327418469606018,True
MHTX_In_mean,0.3360805512200693,4.602654459655172e-16,0.377694918941185,0.377694918941185,0.3816363088037483,0.33757694475439715,0.23320381958710473,True
MHTX_Out_mean,0.3360805512200693,4.602654459655172e-16,0.377674147703357,0.377674147703357,0.38161657063976256,0.3375766995344581,0.23321002548498554,True
gnb_du_layer2_rlcAccum_DU1_total_runtime,0.1565533518596064,0.0008517942353443333,0.3775715811349885,0.3775715811349885,0.38484807973164403,0.1481747226441797,0.14345286205974878,True
f1u_rlc_size_mean,0.3360805512200693,4.602654459655172e-16,0.3775510255040578,0.3775510255040578,0.3814994986004366,0.33754357876675395,0.23321435422959114,True
gnb_cu_pdcp_0_0_pdcp_master_0_mean,0.19348852259317065,1.4406108428718289e-05,0.37710246697983857,0.37710246697983857,0.3886238162112293,0.318700642475696,0.3077578061439712,True
dumgr_du_1_dumgr_du_1_max,0.24144428794396436,1.9329339910200177e-08,0.3767931120605753,0.3767931120605753,0.37844480605650455,0.025538376153782936,0.02402226998440819,True
gnb_du_layer2_rlcWorkrDU1__irq,0.11926605504587157,0.02174873492883483,-0.3766111925617784,0.3766111925617784,0.37116478877808506,0.0,0.014679864490054411,True
gnb_du_layer2_rlcAccum_DU1_total_events,0.1565533518596064,0.0008517942353443333,0.3756700300523011,0.3756700300523011,0.38304595425771654,0.14816666836560513,0.14346732178685861,True
gnb_du_layer2_rlcWorkrDU1__std,0.11926605504587157,0.02174873492883483,-0.3756579388413445,0.3756579388413445,0.37025488327446743,0.0,0.011053649552696205,True
BHRX_Out_min,0.39947276257185277,1.1106379439942676e-22,0.3751697238384533,0.3751697238384533,0.37071055829660277,0.16885591439368527,0.08830327795881995,True
BHRX_In_min,0.39947276257185277,1.1106379439942676e-22,0.37502479542165923,0.37502479542165923,0.3705722261421321,0.16885591439368527,0.08833707308964356,True
phc2sys_phc2sys_total_runtime,0.15559214282995165,0.0009367127482444147,0.37214542695577896,0.37214542695577896,0.37984633232414455,0.1322362367141049,0.12786743937726688,True
gnb_du_layer2_f1_du_worker_0_total_runtime,0.16191137843085004,0.0004975055234943824,0.36717158956810875,0.36717158956810875,0.36981746395361775,0.15966064969842858,0.15402362681070872,True
gnb_cu_pdcp_0_0_recv_data_0_irq,0.2945296737599452,2.1689941969755935e-12,0.3651509180470469,0.3651509180470469,0.39542939248460623,0.06021747476189975,0.04017713735521876,True
phc2sys_phc2sys_total_events,0.14226845330998517,0.00327140948690862,0.36459672781313834,0.36459672781313834,0.3743865822186246,0.1271042532724216,0.12315309588549607,True
gnb_du_layer2_rlcAccum_DU1_outliers,0.1592847082111995,0.0006489763538129247,0.3618549538611637,0.3618549538611637,0.3699954751312826,0.14765833182206292,0.1431437693621724,True
BHTX_Out_max,0.2756766530891926,6.766032685198791e-11,0.36090768019022956,0.36090768019022956,0.36489655021119727,0.3539404271656446,0.24812133946037346,True
BHTX_In_max,0.2756766530891926,6.766032685198791e-11,0.3609049064636593,0.3609049064636593,0.36489387817045077,0.3539404271656446,0.24812195382567995,True
MHTX_Out_max,0.2756766530891926,6.766032685198791e-11,0.36082491647851395,0.36082491647851395,0.36510551014532666,0.3540073621934048,0.24824321369102242,True
MHTX_In_max,0.2756766530891926,6.766032685198791e-11,0.36082491647851395,0.36082491647851395,0.36510551014532666,0.3540073621934048,0.24824321369102242,True
f1u_rlc_size_max,0.2756766530891926,6.766032685198791e-11,0.36068961668301486,0.36068961668301486,0.3649761519216168,0.3539655874990491,0.24824321369102242,True
dumgr_du_1_dumgr_du_1_outliers,0.22302904564315354,2.90917963018637e-07,0.3565389014250681,0.3565389014250681,0.355102909992978,0.0018218867372068348,0.0017132780038315906,True
gnb_du_layer2_f1_du_worker_0_total_events,0.16606075602421105,0.00032387760203653735,0.35443238237804886,0.35443238237804886,0.35768201646420006,0.1598468018363373,0.15434682570449118,True
gnb_du_layer2_pr_accumulator_outliers,0.1539457154821272,0.0010999370088249705,0.3519355635919865,0.3519355635919865,0.359126532298015,0.14781880714153847,0.1433924275851988,True
gnb_du_layer2_f1_du_worker_0_mean,0.1552590505919525,0.0009678096147124702,0.34928206798120814,0.34928206798120814,0.3524133995211599,0.2498977163273269,0.24095844081816598,True
gnb_du_layer2_TxCtrl_DU1_C0_skewness,0.2164623700940272,7.277208935317379e-07,-0.3486472385211687,0.3486472385211687,0.3531976230707167,0.2425206907990068,0.25571158060957805,True
gnb_du_layer2_rlcWorkrDU1__var,0.11926605504587157,0.02174873492883483,-0.34693342529930793,0.34693342529930793,0.34273659984941224,0.0,0.004914731383805618,True
mac_sinr_update_std,0.23189881609501695,8.094274092709312e-08,0.34688873808825393,0.34688873808825393,0.34793474764417615,0.08629662573508555,0.06938220516327553,True
phc2sys_phc2sys_mean,0.15469755224789675,0.0010219636372468099,0.3457986798550201,0.3457986798550201,0.3565237456814236,0.16191072044778168,0.15641626713951245,True
gnb_du_layer2_pr_accumulator_mean,0.15171875594807568,0.0013617699791395109,0.3455683415817359,0.3455683415817359,0.3568600160426449,0.28388269471306027,0.27482455159716923,True
gnb_du_layer2_rlcWorkrDU1__outliers,0.10091743119266056,0.07769196485166548,-0.34405219672672044,0.34405219672672044,0.3399659530854196,0.0,0.00855150762432759,False
phc2sys_phc2sys_skewness,0.15546842285583767,0.0009479964211145425,0.34247341299995654,0.34247341299995654,0.34742362203949334,0.2630074442793225,0.253750136839824,True
l1app_main_ebbupool_act_2_skewness,0.37795500399710685,2.7208502509543734e-20,-0.3405145032305539,0.3405145032305539,0.409605990699669,0.2895458471107285,0.29993509498655524,True
gnb_du_layer2_rlcAccum_DU1_mean,0.2808919258441509,2.6740191534676513e-11,0.33868135582834785,0.33868135582834785,0.3499498694238259,0.32081149354638894,0.3107504745466857,True
dumgr_du_1_dumgr_du_1_mean,0.28120598423997867,2.539505198788792e-11,0.3364389959670868,0.3364389959670868,0.33687667102480723,0.0126273821540857,0.011986816528364332,True
l1_McsMax,0.265674369028132,3.8488532767362704e-10,0.336397661737342,0.336397661737342,0.3725309825459679,0.5569404831341627,0.4836697736669571,True
l1app_main_ebbupool_act_0_outliers,0.13805245726902432,0.004741284394097836,-0.3355501900655948,0.3355501900655948,0.38263451213368443,0.05017076081816586,0.059333405993855344,True
gnb_du_layer2_TxCtrl_DU1_C0_mean,0.2854219802809395,1.1795419767383764e-11,0.3349393060180373,0.3349393060180373,0.3402328855294574,0.1859865813087131,0.1654925085860518,True
l1_avg_mcs,0.263923255548365,5.172807489873348e-10,0.33268333174007003,0.33268333174007003,0.36912125278314245,0.5545585146482988,0.482385665075768,True
gnb_du_layer2_rlcAccum_DU1_skewness,0.1284022992881343,0.010669455866596258,0.33130694817785244,0.33130694817785244,0.3429769471182624,0.3222213684275932,0.31231953598422196,True
gnb_du_layer2_rlcAccum_DU1_kurtosis,0.1284022992881343,0.010669455866596258,0.33129335673474786,0.33129335673474786,0.3429705677337509,0.3222208011323486,0.31231935300069663,True
l1_McsMin,0.27265978910502875,1.1566361252149539e-10,0.3311458544741801,0.3311458544741801,0.3681901438852051,0.5480119124387248,0.4771397307583498,True
gnb_du_layer2_pr_accumulator_skewness,0.15154745136853326,0.0013856878343714686,0.33093978838591703,0.33093978838591703,0.3428045418143411,0.3222004004533855,0.312309012432164,True
gnb_du_layer2_pr_accumulator_kurtosis,0.15384102935018462,0.0011111999415096589,0.33086490159781035,0.33086490159781035,0.3427693132761307,0.32219646827808557,0.3123072074264835,True
rlc_mac_size_mean,0.26956678975217935,1.9654341072932656e-10,0.32999067025624135,0.32999067025624135,0.33199542983210845,0.09575832114181543,0.06821101995312114,True
gnb_du_layer2_TxCtrl_DU1_C0_total_runtime,0.27918839696981235,3.636901378912754e-11,0.32800648235839835,0.32800648235839835,0.3318092349706181,0.11116976221381876,0.09901005470561325,True
gnb_du_layer2_f1_du_worker_0_skewness,0.19135673226997602,1.8599866892681984e-05,0.3256397912732691,0.3256397912732691,0.33850106965628,0.3211923560660904,0.3113229436663176,True
gnb_du_layer2_f1_du_worker_0_kurtosis,0.19135673226997602,1.8599866892681984e-05,0.3239236421030927,0.3239236421030927,0.3393078315031473,0.32094765933717434,0.31108399665991376,True
phc2sys_phc2sys_max,0.1285069854200769,0.010579777767713013,0.3168006397338143,0.3168006397338143,0.32801490832824964,0.09788170577455853,0.09499546728276331,True
phc2sys_phc2sys_kurtosis,0.1539457154821272,0.0010999370088249705,0.31096970682825137,0.31096970682825137,0.3134638983475899,0.2364487305469038,0.22746424608513577,True
gnb_cu_l3_l3_main_skewness,0.1470554646160874,0.002114644237560699,0.31008555551110856,0.31008555551110856,0.30923147625857267,0.09385814540922889,0.08730445615092822,True
gnb_cu_pdcp_0_0_pdcp_master_0_skewness,0.16052190795233925,0.0005735797326566501,0.30306385080493903,0.30306385080493903,0.32808679979906735,0.3155481183739124,0.3064255209451695,True
mac_sinr_update_var,0.24303361376527466,1.5052911330180216e-08,0.3028589769618263,0.3028589769618263,0.3012866299692808,0.07686915428613507,0.06186744615632994,True
gnb_du_layer2_TxCtrl_DU1_C0_total_events,0.23377364954889793,6.149864263864894e-08,0.302295143444031,0.302295143444031,0.3029194249066401,0.10505263119379514,0.09336045326947004,True
gnb_cu_pdcp_0_0_recv_data_0_mean,0.19170885835014656,1.7838124764522008e-05,-0.3012241791547187,0.3012241791547187,0.32847450502942394,0.2528350597162464,0.2615945454977384,True
BHTX_In_kurtosis,0.30232403212912556,4.83299557274844e-13,0.29983702035643084,0.29983702035643084,0.3649528234890194,0.3842971934878974,0.3035166899357504,True
BHTX_Out_kurtosis,0.30232403212912556,4.83299557274844e-13,0.2997607424185056,0.2997607424185056,0.3648782201321658,0.3842971850789434,0.3035364288606023,True
MHTX_In_kurtosis,0.30232403212912556,4.83299557274844e-13,0.29973579102500847,0.29973579102500847,0.3649130605120439,0.3842971850789434,0.30354460375383496,True
MHTX_Out_kurtosis,0.30232403212912556,4.83299557274844e-13,0.2996835976298155,0.2996835976298155,0.36497406603648913,0.3842971551529599,0.303560449434188,True
f1u_rlc_size_kurtosis,0.30232403212912556,4.83299557274844e-13,0.2996593712730982,0.2996593712730982,0.36503920689214914,0.38429922591972154,0.30357107877680056,True
BHTX_In_skewness,0.29773687616582284,1.1710118012220716e-12,0.2995481492844378,0.2995481492844378,0.3649239349949343,0.3844140977656693,0.30370133793741944,True
BHTX_Out_skewness,0.29773687616582284,1.1710118012220716e-12,0.2994862651214355,0.2994862651214355,0.36486331820585155,0.38441408762546003,0.30371729031401695,True
MHTX_In_skewness,0.29773687616582284,1.1710118012220716e-12,0.29946060956102427,0.29946060956102427,0.36489920183567537,0.38441408762546003,0.3037256883316323,True
MHTX_Out_skewness,0.29773687616582284,1.1710118012220716e-12,0.2994112278564292,0.2994112278564292,0.3649565780911735,0.38441405893608743,0.3037406094692682,True
f1u_rlc_size_skewness,0.29773687616582284,1.1710118012220716e-12,0.29939597056007516,0.29939597056007516,0.3650070061136444,0.3844160404195429,0.3037482085146454,True
gnb_cu_pdcp_0_0_pdcp_master_0_kurtosis,0.1559347519890365,0.000906460772898058,0.29598137660104656,0.29598137660104656,0.32406071602818415,0.31363869650111653,0.30467979904742687,True
BHRX_In_var,0.16223495374776353,0.0004813383967875699,0.2839002278984581,0.2839002278984581,0.30228133856355016,0.14955390517366599,0.09190948823332555,True
phc2sys_phc2sys_outliers,0.173008108416765,0.0001537985876511132,0.2837228427890534,0.2837228427890534,0.2849432511609347,0.11600133019240565,0.11111172831215717,True
BHRX_Out_var,0.16223495374776353,0.0004813383967875699,0.283093509734674,0.283093509734674,0.3024783835500808,0.14954824007775955,0.09207111143906369,True
mac_sinr_update_min,0.20707868590353648,2.5621192944910245e-06,-0.27205883159344413,0.27205883159344413,0.3121247261221199,0.11462243685027376,0.11820855073271952,True
gnb_cu_l3_l3_main_kurtosis,0.1483212151204842,0.0018785768105444199,0.26260924931799035,0.26260924931799035,0.26309955001953556,0.08400615594539157,0.07843127144380994,True
mac_sinr_update_kurtosis,0.23001446572005024,1.0651268711610325e-07,-0.262151328935757,0.262151328935757,0.31258747045934476,0.11986091519663443,0.12346456700577102,True
dumgr_du_1_dumgr_du_1_skewness,0.1325516768814953,0.007586373755183553,0.25911440692357546,0.25911440692357546,0.2725153472404413,0.3076916934296303,0.2958525095408389,True
mac_dl_bo_outliers,0.045871559633027525,0.8799476453214614,-0.2571297260204663,0.2571297260204663,0.2555750124979596,0.0,0.0008959288990825689,False
dumgr_du_1_dumgr_du_1_kurtosis,0.1325516768814953,0.007586373755183553,0.254138403125368,0.254138403125368,0.26860136628298675,0.3064423690693012,0.29487414847751825,True
rlc_mac_size_irq,0.19944611519281283,6.840933686455718e-06,0.249346675873908,0.249346675873908,0.30518341162446555,0.10053974199925136,0.07556533207789805,True
gnb_cu_l3_l3_main_outliers,0.267672922456127,2.7257711160302764e-10,0.2474449047750778,0.2474449047750778,0.24738166351800242,0.00025860910703373987,0.00016854858887375176,True
mac_dl_harq_max_cons_loss,0.24217709086756253,1.7226624858876743e-08,0.24470239805964913,0.24470239805964913,0.3886266681907157,0.03747406468197271,0.032372896931211065,True
mac_csi_report_range,0.15522098290760972,0.0009702505695371107,0.24458963911956125,0.24458963911956125,0.2463977755816679,0.021382262097976917,0.015388475286180512,True
ptp4l_ptp4l_total_events,0.11243290570634588,0.035833571736193406,0.24355539956077624,0.24355539956077624,0.2613489369736397,0.04301572075167756,0.04177089959143772,True
BHRX_In_std,0.16682210971106629,0.0002990139717115869,0.24251132439772685,0.24251132439772685,0.26052531743851604,0.17858306159065757,0.12788354906071467,True
BHRX_Out_std,0.16682210971106629,0.0002990139717115869,0.24189303105642737,0.24189303105642737,0.26043018597586726,0.1785796779720829,0.1280070173391306,True
l1_PrbMin,0.09532148159427462,0.10988128472515458,-0.2408666984699961,0.2408666984699961,0.3078593634268414,0.0070063020665434295,0.00863324846585608,False
ptp4l_ptp4l_outliers,0.10435303970459477,0.062231236306583934,0.24085936045328277,0.24085936045328277,0.2467883263003403,0.013609720206591475,0.012828155306441316,False
l1_TbsMin,0.1394609615897065,0.004198157153166196,-0.2387851862562706,0.2387851862562706,0.3245136776056763,0.006612564921168962,0.008212772859466035,True
BHRX_In_mean,0.2565000571015265,1.775063270536438e-09,0.2361676665115713,0.2361676665115713,0.25535084109346395,0.24426107298214708,0.18755956418924952,True
BHRX_Out_mean,0.2565000571015265,1.775063270536438e-09,0.23597307180654653,0.23597307180654653,0.25518088603249506,0.24426470824717292,0.18760631218648177,True
ptp4l_ptp4l_total_runtime,0.10859758650881267,0.0468106779711416,0.23384344933976944,0.23384344933976944,0.24788427920441458,0.03539382436803515,0.03435411486227851,False
gnb_du_layer2_rlcAccum_DU1_max,0.12719365031025162,0.011760172046902976,0.22314298925359957,0.22314298925359957,0.24054400629077413,0.15076504187094225,0.14744839643410176,True
mac_rlc_size_range,0.20493737865925615,3.3971919956936147e-06,-0.22079572800753808,0.22079572800753808,0.23307397873904198,0.13195686530951253,0.19301671777577145,True
l1_ULMcsMin,0.15784765312726026,0.0007486962607972948,-0.2177206128295177,0.2177206128295177,0.23519678876341174,0.5483142679163034,0.5617760507167753,True
mac_sinr_update_skewness,0.23001446572005024,1.0651268711610325e-07,-0.2145862173608499,0.2145862173608499,0.2977749130299666,0.12054720013962741,0.1234658586903723,True
BHRX_In_size,0.16682210971106629,0.0002990139717115869,0.21373805580414712,0.21373805580414712,0.2406017210720171,0.1892255816670226,0.1434704899623226,True
BHRX_Out_size,0.16682210971106629,0.0002990139717115869,0.21321954835670698,0.21321954835670698,0.2400777991070024,0.1892223973437501,0.14357478370110494,True
l1_pdsch_count,0.16321519661958964,0.0004351638501689716,0.21193577093907165,0.21193577093907165,0.2114047677598466,0.24839612036302547,0.19600346863668047,True
f1u_rlc_size_irq,0.08392021013361757,0.20915567061757975,-0.21188175570538834,0.21188175570538834,0.21110860227717207,0.009123913957292978,0.014689974370412529,False
MHTX_Out_irq,0.08392021013361757,0.20915567061757975,-0.21177714814897478,0.21177714814897478,0.2110054405631583,0.009123913957292978,0.014686716450250135,False
MHTX_In_irq,0.08392021013361757,0.20915567061757975,-0.21177714789506302,0.21177714789506302,0.2110054403127541,0.009123913957292978,0.014686716441705891,False
gnb_cu_l3_l3_main_range,0.1842761429822224,4.3112216736337675e-05,-0.20927857572048666,0.20927857572048666,0.2275007774179888,0.003766904483501958,0.006251220923223385,True
mac_dl_harq_total,0.1532700140850432,0.0011733358806102073,0.2075376899090727,0.2075376899090727,0.20710758777947885,0.045191300074104705,0.03576509459862541,True
mac_dl_harq_ACK,0.15873272678822947,0.0006856770546795569,0.2071926979178458,0.2071926979178458,0.2067681145378586,0.04506042759187183,0.03567696681077846,True
BHTX_In_irq,0.08621378811526895,0.18497683661678538,-0.2056734305463519,0.2056734305463519,0.20498340845873567,0.010036304560721817,0.015832852581814955,False
BHTX_Out_irq,0.08621378811526895,0.18497683661678538,-0.20559249583864717,0.20559249583864717,0.20490352186002017,0.010036304560721817,0.015829268869636325,False
out_octet_total_Ethernet15/2,0.1602935018462827,0.0005870871564672972,0.20006448215583897,0.20006448215583897,0.2042545210724953,0.06316364785323994,0.06007977690410997,True
dumgr_du_1_dumgr_du_1_var,0.4754939282043473,2.3949433618091647e-32,0.19928810087137971,0.19928810087137971,0.1993108757406584,2.8283109391148368e-05,1.7929687037540636e-05,True
rlc_mac_size_outliers,0.0596139936807644,0.6116041878909626,0.19755669541237314,0.19755669541237314,0.24054061612291777,0.004148151595348345,0.0014444757846356028,False
mac_bsr_update_irq,0.10183105561688682,0.07330531644679557,-0.19409850153197952,0.19409850153197952,0.19354931587967908,0.01061552207283212,0.015539661277333326,False
rlc_mac_size_kurtosis,0.24410902584795766,1.2718257861451315e-08,0.19150322110522455,0.19150322110522455,0.2427910551750326,0.2846067675787384,0.24336069131936502,True
l1app_main_ebbupool_act_0_std,0.11926605504587157,0.02174873492883483,-0.184306274365365,0.184306274365365,0.3154683453502083,0.06802539192758408,0.07480206025308832,True
rlc_mac_size_skewness,0.2467356960676082,8.439798531569969e-09,0.1805654635163019,0.1805654635163019,0.24689618112810005,0.5487804721994519,0.5238732275202733,True
rlc_mac_size_min,0.19485895922951008,1.212436950199003e-05,0.17728029685932992,0.17728029685932992,0.21403547961785394,0.0023120444026568307,0.0017517652585611525,True
l1_avg_tbs,0.11106246907000647,0.03948016644983012,0.17574266126800012,0.17574266126800012,0.18016383842502318,0.15767768054737571,0.13026447736033625,True
l1app_main_ebbupool_act_0_total_events,0.12155963302752294,0.01827470222742361,-0.17525968289993146,0.17525968289993146,0.3654444904129212,0.07049210623865058,0.07662363796120557,True
gnb_du_layer2_pr_accumulator_range,0.14292512086489778,0.0030865716056017265,-0.17271869077938623,0.17271869077938623,0.18149033313316962,0.029152496860853368,0.03081563804854015,True
mac_dl_harq_nack_rate,0.10599946705241921,0.055803393773238986,-0.17121120523056188,0.17121120523056188,0.17112307608424057,0.0007530345402939243,0.0012704549510190275,False
BHTX_Out_range,0.13534965168068827,0.005988816397998192,0.1678623069320275,0.1678623069320275,0.17422085963235753,0.23945219202202125,0.1949345776522874,True
MHTX_In_range,0.13534965168068827,0.005988816397998192,0.1678623069320275,0.1678623069320275,0.17422085963235753,0.23945219202202125,0.1949345776522874,True
BHTX_In_range,0.13534965168068827,0.005988816397998192,0.16785946410074268,0.16785946410074268,0.1742180230151315,0.23945219202202125,0.19493521279719478,True
MHTX_Out_range,0.13534965168068827,0.005988816397998192,0.16775774315843195,0.16775774315843195,0.17411711444714523,0.23945219202202125,0.19496189223264918,True
f1u_rlc_size_range,0.13534965168068827,0.005988816397998192,0.16758898988296406,0.16758898988296406,0.17394956033096814,0.2394089055090251,0.19496189222837704,True
l1app_main_ebbupool_act_0_total_runtime,0.12155963302752294,0.01827470222742361,-0.16727676773902797,0.16727676773902797,0.3635712271440148,0.07042191023803103,0.07615124239056817,True
BHRX_Out_max,0.25941223495374777,1.0929445154919767e-09,0.1668765912828533,0.1668765912828533,0.18900011917032836,0.2856594474850458,0.23740356317011066,True
BHRX_In_max,0.25941223495374777,1.0929445154919767e-09,0.16687448769026697,0.16687448769026697,0.18899803632679876,0.2856594474850458,0.23740417575821443,True
mac_dl_bo_max,0.15172827286916138,0.0013597030511316086,-0.16298212214128702,0.16298212214128702,0.26096692919172665,0.011691871046653535,0.014437298435116253,True
in_octet_total_Ethernet31/1,0.07870493737865926,0.27297991602194466,0.1613618452498487,0.1613618452498487,0.1676891743903834,0.06316355185359099,0.06065480213680672,False
in_octet_total_Ethernet15/2,0.06832197647417107,0.4387431908687602,0.16125161970203372,0.16125161970203372,0.1675729790793267,0.06318520731389275,0.060677280299228815,False
gnb_du_layer2_TxCtrl_DU1_C0_irq,0.17002931211694391,0.0002128030269108816,-0.16104253611484773,0.16104253611484773,0.23864112572270607,0.023094678887685845,0.029398985819062303,True
gnb_cu_pdcp_0_0_pdcp_master_0_irq,0.016055045871559634,0.9999999999665613,-0.15893846548867432,0.15893846548867432,0.15871347389768758,0.0,0.00012543004587155964,False
mac_dl_bo_range,0.14943469488751,0.0016905048208716341,-0.15830267084725205,0.15830267084725205,0.2544876601394571,0.011592325403372301,0.014219159662920776,True
out_octet_total_Ethernet31/1,0.06832197647417107,0.4387431908687602,0.15014178091000968,0.15014178091000968,0.15998576625995004,0.06316359629429474,0.060820735021229456,False
mac_rlc_size_irq,0.0754977349727816,0.31876054706702456,-0.1475630712875038,0.1475630712875038,0.15378447168535425,0.007404045867482471,0.011616016896719266,False
l1_ULTbsMax,0.18459971829913585,4.15217151232687e-05,0.14728756051568279,0.14728756051568279,0.166468397304959,0.1684846087625536,0.1322408101089948,True
mac_rlc_size_min,0.07188130496021927,0.37635224747810275,0.1453539694384997,0.1453539694384997,0.15459296859586538,0.1453017813009676,0.10871276150474016,False
l1app_main_ebbupool_act_0_irq,0.13998439224941947,0.004011450488592541,-0.14269003679212575,0.14269003679212575,0.3737308393264804,0.05582073911313447,0.060958947683707056,True
rlc_f1u_size_range,0.13891849708782214,0.0044021403083506,-0.14197675996727158,0.14197675996727158,0.16390763584168974,0.11987327564777266,0.1563144744356636,True
gnb_cu_pdcp_0_0_pdcp_worker_0_std,0.11735315390764779,0.025095361735467375,0.14144961343754425,0.14144961343754425,0.1850750392709236,0.061051970741931826,0.054689522415299154,True
rlc_mac_size_max,0.11635387719365031,0.02701335557451229,0.14082783076745273,0.14082783076745273,0.15615726051459583,0.13571685802920178,0.11390199410279736,True
l1_avg_prbSize,0.1137938254215996,0.03253498862026718,0.1400637509388199,0.1400637509388199,0.15671491963724016,0.12110104879796219,0.10345090768405998,True
rlc_mac_size_range,0.11406029921199894,0.03190737398578344,0.1399015377072081,0.1399015377072081,0.15519345815697166,0.13497642578767682,0.11334406779016316,True
l1app_main_ebbupool_act_0_skewness,0.10023221287449084,0.08114279804999552,0.13984339870744333,0.13984339870744333,0.18245650657984963,0.28872709359618143,0.2845932208856038,False
l1_TbsMax,0.1046195134949941,0.06116702927838464,0.13822224746646702,0.13822224746646702,0.15533963116214913,0.1361496404621688,0.1147785720044206,False
dumgr_du_1_dumgr_du_1_range,0.12002740873272678,0.020554099169968525,-0.13434904535154496,0.13434904535154496,0.209989428839384,0.02645789734880088,0.027174906118414065,True
gnb_du_layer2_f1_du_worker_0_std,0.18409532148159427,4.4140658656473446e-05,0.13434821886648024,0.13434821886648024,0.15607514243092063,0.038614688682682904,0.03301514799166214,True
gnb_du_layer2_TxCtrl_DU1_C0_range,0.11217594883703225,0.036473505181716374,-0.13369849016856442,0.13369849016856442,0.19968195815436865,0.13302776322572557,0.13773426964212585,True
MHRX_Out_range,0.1785564734097225,8.321404114350396e-05,-0.13259070394741032,0.13259070394741032,0.16488812244031686,0.12980112838471902,0.1639492561889794,True
MHRX_In_range,0.1785564734097225,8.321404114350396e-05,-0.13247028741631262,0.13247028741631262,0.1647736560746417,0.1297996336544953,0.16391331571067985,True
mac_dl_bo_kurtosis,0.07595454718489475,0.31190857138433237,-0.13025971630411512,0.13025971630411512,0.13620079610240493,0.08623154951390884,0.09080256288871169,False
BHRX_Out_range,0.13891849708782214,0.0044021403083506,-0.1301143291030458,0.1301143291030458,0.15586192334644428,0.1190073833543869,0.15191351413905235,True
BHRX_In_range,0.13891849708782214,0.0044021403083506,-0.12998514177198153,0.12998514177198153,0.15573428771488954,0.1190073833543869,0.15187970555745295,True
mac_csi_report_irq,0.03615478320453767,0.9813942786844186,-0.1290195932520624,0.1290195932520624,0.1692065257388865,0.0014047372363569577,0.00237719804356131,False
gnb_du_layer2_f1_du_worker_0_irq,0.23660969203243368,4.022692846620456e-08,-0.1281430062220602,0.1281430062220602,0.2579122103659695,0.05921218680108934,0.06674258264713924,True
l1app_main_ebbupool_act_0_var,0.06171723324070197,0.5680968433969811,-0.12810881674626134,0.12810881674626134,0.16014431462613246,0.03741940901966387,0.04065119543362358,False
mac_dl_bo_var,0.10232593551334272,0.07103484517248822,-0.1202733631417666,0.1202733631417666,0.13326880001801786,0.00045217014973989594,0.0006193010495627206,False
gnb_cu_l3_l3_main_var,0.433457687768853,9.10249805129782e-27,0.11928577445927932,0.11928577445927932,0.1192674120919819,4.259547316841712e-05,2.17449142319678e-06,True
l1_PrbMax,0.1046195134949941,0.06116702927838464,0.11878747198505528,0.11878747198505528,0.13563505907958637,0.13891699610334043,0.1198393181317993,False
gnb_du_layer2_TxCtrl_DU1_C0_outliers,0.2641135939700788,4.98632791754941e-10,0.11531704080608728,0.11531704080608728,0.15534095752766697,0.057894042851519285,0.05462608055356856,True
gnb_du_layer2_f1_du_worker_0_max,0.17316037915413604,0.00015154766733178267,0.11428992687118486,0.11428992687118486,0.2648705431847247,0.050202676081543024,0.046902785093711534,True
mac_sinr_update_mean,0.11197609349423275,0.03701531003275588,-0.11384362481602744,0.11384362481602744,0.2341363067432771,0.11585110336294807,0.1173452477658663,True
l1_ULTbsMin,0.37736495488979405,3.1209895936317316e-20,0.11222871333154333,0.11222871333154333,0.1796032706979343,0.15293078200482954,0.1253363509233101,True
rlc_mac_size_std,0.13939434314210666,0.004219721081697826,0.11220612634170826,0.11220612634170826,0.1219572307893193,0.09437099542235623,0.08150530988736807,True
mac_bsr_update_outliers,0.06113670105447486,0.5799212061449234,0.11130930249630713,0.11130930249630713,0.1221200359476789,0.014732181380553117,0.011219643075617219,False
gnb_cu_pdcp_0_0_pdcp_worker_0_max,0.175958353953329,0.00011097355932666903,-0.1100908453093316,0.1100908453093316,0.3825869833414882,0.007849498398802958,0.008298738487719007,True
ptp4l_ptp4l_mean,0.08595683124595531,0.1876145456592823,0.10278665759544128,0.10278665759544128,0.1823796959905697,0.021348694480445497,0.021051940185641615,False
mac_dl_bo_min,0.05959495983859302,0.6120535662059412,-0.10252697954382757,0.10252697954382757,0.1519233691049427,0.0010844169497522293,0.0016037784619776184,False
dumgr_du_1_DUMGR_LOGGER_1_kurtosis,0.038134302790361264,0.9692544041346657,-0.09980889403733953,0.09980889403733953,0.0998423655548528,0.0059275210552937755,0.008019243683153337,False
dumgr_du_1_DUMGR_LOGGER_1_skewness,0.036278503178651646,0.9807787827063731,-0.09838325745683418,0.09838325745683418,0.09841944073181802,0.006659031068883002,0.008956730117970104,False
