setting,regime,detector,seed,n_train,n_val,n_test,n_real_test,n_synth_test,threshold,f1,precision,recall,auroc,avg_precision,real_det,synth_det,normal_fpr,fit_time_sec,note
balanced_detection,synthetic_only,Toto,2,1417,346,494,66,181,0.42000000000000004,0.7574468085106383,0.7982062780269058,0.7206477732793523,0.8258125850284386,0.8515999922074384,0.24242424242424243,0.8950276243093923,0.18218623481781376,8.406128883361816,ok_foundation
balanced_detection,synthetic_only,Mantis,2,1417,346,494,66,181,0.45,0.7937915742793792,0.8774509803921569,0.7246963562753036,0.8557753774033339,0.8915879868328616,0.22727272727272727,0.9060773480662984,0.10121457489878542,2.768791675567627,ok_foundation
balanced_detection,synthetic_only,TimesNet-lite,3,1417,346,494,66,181,0.34,0.6490066225165563,0.5490196078431373,0.7935222672064778,0.6756052385713582,0.7316296720880653,0.6060606060606061,0.861878453038674,0.6518218623481782,10.045216083526611,ok_e2e
balanced_detection,synthetic_only,InceptionTime-lite,3,1417,346,494,66,181,0.12,0.6857142857142857,0.5862068965517241,0.8259109311740891,0.6671146879968529,0.6859973614362862,0.5757575757575758,0.9171270718232044,0.582995951417004,23.877413749694824,ok_e2e
balanced_detection,synthetic_only,PatchTST,3,1417,346,494,66,181,0.09999999999999999,0.7061068702290076,0.6678700361010831,0.7489878542510121,0.7751151469455326,0.8202667815123148,0.24242424242424243,0.9337016574585635,0.3724696356275304,41.704026222229004,ok_e2e
balanced_detection,synthetic_only,MOMENT,3,1417,346,494,66,181,0.01,0.6666666666666666,0.5,1.0,0.5084003999409923,0.5248620370626077,1.0,1.0,1.0,6.280864000320435,ok_foundation
balanced_detection,synthetic_only,Toto,3,1417,346,494,66,181,0.62,0.7363636363636363,0.8393782383419689,0.6558704453441295,0.8420396990607942,0.8614425749170265,0.19696969696969696,0.8232044198895028,0.12550607287449392,7.3956379890441895,ok_foundation
balanced_detection,synthetic_only,Mantis,3,1417,346,494,66,181,0.53,0.7839643652561247,0.8712871287128713,0.7125506072874493,0.8518907046501336,0.8878892115037513,0.19696969696969696,0.9005524861878453,0.10526315789473684,3.1075918674468994,ok_foundation
balanced_detection,synthetic_only,TimesNet-lite,4,1417,346,494,66,181,0.33,0.6579804560260586,0.5504087193460491,0.8178137651821862,0.6607057975052861,0.7048281682380717,0.6666666666666666,0.8729281767955801,0.6680161943319838,11.208300113677979,ok_e2e
balanced_detection,synthetic_only,InceptionTime-lite,4,1417,346,494,66,181,0.21000000000000002,0.6666666666666666,0.6143344709897611,0.728744939271255,0.7287285482469799,0.7661746133610072,0.24242424242424243,0.9060773480662984,0.4574898785425101,34.03453993797302,ok_e2e
balanced_detection,synthetic_only,PatchTST,4,1417,346,494,66,181,0.17,0.7090163934426229,0.7178423236514523,0.7004048582995951,0.7801963644708159,0.8205167227468599,0.19696969696969696,0.8839779005524862,0.27530364372469635,57.8100790977478,ok_e2e
balanced_detection,synthetic_only,MOMENT,4,1417,346,494,66,181,0.01,0.6666666666666666,0.5,1.0,0.4382304250192595,0.4629190915033732,1.0,1.0,1.0,7.085171937942505,ok_foundation
balanced_detection,synthetic_only,Toto,4,1417,346,494,66,181,0.39,0.7660455486542443,0.7838983050847458,0.7489878542510121,0.8276975528200758,0.854182320997799,0.2727272727272727,0.9226519337016574,0.20647773279352227,5.079905033111572,ok_foundation
balanced_detection,synthetic_only,Mantis,4,1417,346,494,66,181,0.45,0.8044943820224719,0.9040404040404041,0.7246963562753036,0.8595289219623333,0.8961046926971263,0.13636363636363635,0.9392265193370166,0.07692307692307693,1.6398799419403076,ok_foundation
balanced_detection,synthetic_only,TimesNet-lite,5,1417,346,494,66,181,0.35000000000000003,0.6633165829145728,0.5657142857142857,0.8016194331983806,0.6477241062794014,0.6987079957727923,0.6515151515151515,0.856353591160221,0.6153846153846154,9.86589789390564,ok_e2e
balanced_detection,synthetic_only,InceptionTime-lite,5,1417,346,494,66,181,0.06999999999999999,0.6919431279620853,0.5673575129533679,0.8866396761133604,0.6916848333852382,0.7077317028160717,0.6666666666666666,0.9668508287292817,0.6761133603238867,27.82000494003296,ok_e2e
balanced_detection,synthetic_only,PatchTST,5,1417,346,494,66,181,0.09999999999999999,0.7107750472589792,0.6666666666666666,0.7611336032388664,0.7749184546542313,0.8190810939108026,0.25757575757575757,0.9447513812154696,0.3805668016194332,42.728924036026,ok_e2e
balanced_detection,synthetic_only,MOMENT,5,1417,346,494,66,181,0.01,0.6666666666666666,0.5,1.0,0.4117343342785491,0.4353741210551708,1.0,1.0,1.0,5.67282509803772,ok_foundation
balanced_detection,synthetic_only,Toto,5,1417,346,494,66,181,0.32,0.756198347107438,0.7721518987341772,0.7408906882591093,0.8297792129030144,0.8553129698817206,0.25757575757575757,0.9171270718232044,0.21862348178137653,5.338707208633423,ok_foundation
balanced_detection,synthetic_only,Mantis,5,1417,346,494,66,181,0.42000000000000004,0.8026315789473685,0.8755980861244019,0.7408906882591093,0.8720516645085151,0.9031832814797671,0.19696969696969696,0.9392265193370166,0.10526315789473684,2.220606803894043,ok_foundation
balanced_detection,synthetic_only,TimesNet-lite,6,1417,346,494,66,181,0.36000000000000004,0.6475548060708263,0.5549132947976878,0.7773279352226721,0.6597879001458801,0.7099495521940191,0.6060606060606061,0.8397790055248618,0.6234817813765182,7.680650949478149,ok_e2e
balanced_detection,synthetic_only,InceptionTime-lite,6,1417,346,494,66,181,0.23,0.661849710982659,0.5146067415730337,0.9271255060728745,0.5763411955613107,0.6032888758842093,0.7424242424242424,0.994475138121547,0.8744939271255061,27.167560815811157,ok_e2e
balanced_detection,synthetic_only,PatchTST,6,1417,346,494,66,181,0.29000000000000004,0.7103594080338267,0.7433628318584071,0.680161943319838,0.7761805635234147,0.8179687923296705,0.15151515151515152,0.8729281767955801,0.23481781376518218,41.615756034851074,ok_e2e
balanced_detection,synthetic_only,MOMENT,6,1417,346,494,66,181,0.01,0.6666666666666666,0.5,1.0,0.4713075120064253,0.4771865279075064,1.0,1.0,1.0,5.773221731185913,ok_foundation
balanced_detection,synthetic_only,Toto,6,1417,346,494,66,181,0.37,0.759493670886076,0.7929515418502202,0.728744939271255,0.8262879247324165,0.851408642698022,0.24242424242424243,0.9060773480662984,0.1902834008097166,4.933075904846191,ok_foundation
balanced_detection,synthetic_only,Mantis,6,1417,346,494,66,181,0.41000000000000003,0.7829977628635347,0.875,0.708502024291498,0.8474979101444049,0.8864987478609817,0.16666666666666666,0.9060773480662984,0.10121457489878542,2.169281005859375,ok_foundation
balanced_detection,synthetic_only,TimesNet-lite,7,1417,346,494,66,181,0.35000000000000003,0.66,0.5609065155807366,0.8016194331983806,0.6551656313002999,0.6998010522339779,0.6666666666666666,0.850828729281768,0.6275303643724697,7.955196142196655,ok_e2e
balanced_detection,synthetic_only,InceptionTime-lite,7,1417,346,494,66,181,0.31,0.6195028680688337,0.5869565217391305,0.6558704453441295,0.6891114425740466,0.7379265843010336,0.3333333333333333,0.7734806629834254,0.46153846153846156,28.22455596923828,ok_e2e
balanced_detection,synthetic_only,PatchTST,7,1417,346,494,66,181,0.12,0.723404255319149,0.6925925925925925,0.757085020242915,0.7770165057614449,0.8136364601331191,0.2878787878787879,0.9281767955801105,0.3360323886639676,38.25234627723694,ok_e2e
balanced_detection,synthetic_only,MOMENT,7,1417,346,494,66,181,0.01,0.6666666666666666,0.5,1.0,0.43326394466390206,0.4438790684062234,1.0,1.0,1.0,5.501780271530151,ok_foundation
balanced_detection,synthetic_only,Toto,7,1417,346,494,66,181,0.36000000000000004,0.7537473233404711,0.8,0.7125506072874493,0.8283859758396301,0.8528272020028276,0.19696969696969696,0.9005524861878453,0.17813765182186234,5.640675067901611,ok_foundation
balanced_detection,synthetic_only,Mantis,7,1417,346,494,66,181,0.47000000000000003,0.7945823927765236,0.8979591836734694,0.7125506072874493,0.8610860692684686,0.8940805558932882,0.18181818181818182,0.9060773480662984,0.08097165991902834,1.878019094467163,ok_foundation
balanced_detection,synthetic_only,TimesNet-lite,8,1417,346,494,66,181,0.36000000000000004,0.6610169491525424,0.5685131195335277,0.7894736842105263,0.6749823796489043,0.7129481722851292,0.6212121212121212,0.850828729281768,0.5991902834008097,7.354674816131592,ok_e2e
balanced_detection,synthetic_only,InceptionTime-lite,8,1417,346,494,66,181,0.19,0.6502636203866432,0.5745341614906833,0.7489878542510121,0.6721795144978611,0.7072304252370489,0.6515151515151515,0.7845303867403315,0.5546558704453441,27.857810735702515,ok_e2e
balanced_detection,synthetic_only,PatchTST,8,1417,346,494,66,181,0.23,0.7191489361702128,0.757847533632287,0.6842105263157895,0.7931452736481504,0.8245170716327229,0.18181818181818182,0.8674033149171271,0.21862348178137653,40.71198105812073,ok_e2e
balanced_detection,synthetic_only,MOMENT,8,1417,346,494,66,181,0.01,0.6666666666666666,0.5,1.0,0.6457653788785261,0.5998943598144206,1.0,1.0,1.0,0.8353061676025391,ok_foundation
balanced_detection,synthetic_only,Toto,8,1417,346,494,66,181,0.31,0.7563025210084033,0.7860262008733624,0.728744939271255,0.8303856808011932,0.8580266203053812,0.21212121212121213,0.9171270718232044,0.19838056680161945,1.3236370086669922,ok_foundation
balanced_detection,synthetic_only,Mantis,8,1417,346,494,66,181,0.34,0.8110403397027601,0.8526785714285714,0.7732793522267206,0.8557262043305086,0.8932244048526717,0.24242424242424243,0.9668508287292817,0.13360323886639677,1.1895511150360107,ok_foundation
balanced_detection,synthetic_only,TimesNet-lite,9,1417,346,494,66,181,0.34,0.6577181208053692,0.5616045845272206,0.7935222672064778,0.6471176383812225,0.6888935686541652,0.6515151515151515,0.8453038674033149,0.6194331983805668,2.653247117996216,ok_e2e
balanced_detection,synthetic_only,InceptionTime-lite,9,1417,346,494,66,181,0.01,0.6732348111658456,0.5662983425414365,0.8299595141700404,0.6555917979314527,0.6881299155347107,0.6515151515151515,0.8950276243093923,0.6356275303643725,4.610790252685547,ok_e2e
balanced_detection,synthetic_only,PatchTST,9,1417,346,494,66,181,0.3,0.710239651416122,0.7688679245283019,0.659919028340081,0.7732301791538951,0.8241671146635876,0.10606060606060606,0.861878453038674,0.19838056680161945,10.713319063186646,ok_e2e
balanced_detection,synthetic_only,MOMENT,9,1417,346,494,66,181,0.01,0.6666666666666666,0.5,1.0,0.48516612303102824,0.48126078032104735,1.0,1.0,1.0,1.6692500114440918,ok_foundation
balanced_detection,synthetic_only,Toto,9,1417,346,494,66,181,0.53,0.7405764966740577,0.8186274509803921,0.6761133603238867,0.8311396679178482,0.8551176306834274,0.15151515151515152,0.8674033149171271,0.14979757085020243,2.188873052597046,ok_foundation
balanced_detection,synthetic_only,Mantis,9,1417,346,494,66,181,0.36000000000000004,0.7814569536423841,0.8592233009708737,0.7165991902834008,0.8487928010621384,0.8893858524568118,0.16666666666666666,0.9171270718232044,0.11740890688259109,0.635810136795044,ok_foundation
fullscale,synthetic_only,TimesNet-lite,0,22855,2535,6400,69,178,0.15000000000000002,0.38,0.49673202614379086,0.3076923076923077,0.7277770430276268,0.3365076913462637,0.0,0.42696629213483145,0.012514220705346985,53.78344988822937,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,0,22855,2535,6400,69,178,0.92,0.16816816816816818,0.13365155131264916,0.22672064777327935,0.5765421034865978,0.13495909018262123,0.0,0.3146067415730337,0.05899561189663579,154.84994983673096,ok_e2e
fullscale,synthetic_only,PatchTST,0,22855,2535,6400,69,178,0.11,0.6287128712871287,0.8089171974522293,0.5141700404858299,0.7974708364505382,0.6210189811714911,0.0,0.7134831460674157,0.0048756704046806435,281.09405183792114,ok_e2e
fullscale,synthetic_only,MOMENT,0,22855,2535,6400,69,178,0.5,0.07091105287498073,0.03685897435897436,0.9311740890688259,0.4218691912243197,0.031918666329653206,0.9565217391304348,0.9213483146067416,0.9767593044043555,24.380794048309326,ok_foundation
fullscale,synthetic_only,Toto,0,22855,2535,6400,69,178,0.91,0.5729166666666666,0.8029197080291971,0.44534412955465585,0.8712586138488779,0.5727582183730369,0.0,0.6179775280898876,0.004388103364212579,36.42433214187622,ok_foundation
fullscale,synthetic_only,Mantis,0,22855,2535,6400,69,178,0.87,0.6987341772151898,0.9324324324324325,0.5587044534412956,0.8499826620897215,0.6996371285630957,0.028985507246376812,0.7640449438202247,0.0016252234682268812,9.52047324180603,ok_foundation
fullscale,synthetic_only,TimesNet-lite,1,22849,2541,6400,69,178,0.17,0.29850746268656714,0.5681818181818182,0.20242914979757085,0.7326895606040568,0.27043226999023695,0.0,0.2808988764044944,0.006175849179262148,50.027838945388794,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,1,22849,2541,6400,69,178,0.03,0.4175824175824176,0.6495726495726496,0.3076923076923077,0.787702059033117,0.4030878846313496,0.0,0.42696629213483145,0.006663416219730213,153.14658522605896,ok_e2e
fullscale,synthetic_only,PatchTST,1,22849,2541,6400,69,178,0.05,0.6267942583732058,0.7660818713450293,0.5303643724696356,0.8084795869958434,0.6150573832138764,0.014492753623188406,0.7303370786516854,0.006500893872907525,277.29795718193054,ok_e2e
fullscale,synthetic_only,MOMENT,1,22849,2541,6400,69,178,0.01,0.07431924176320144,0.03859375,1.0,0.49653143096649477,0.04315875914876581,1.0,1.0,1.0,23.062066793441772,ok_foundation
fullscale,synthetic_only,Toto,1,22849,2541,6400,69,178,0.9,0.593607305936073,0.680628272251309,0.5263157894736842,0.8839656242206987,0.5983020291512641,0.0,0.7303370786516854,0.009913863156183976,36.56246829032898,ok_foundation
fullscale,synthetic_only,Mantis,1,22849,2541,6400,69,178,0.73,0.7216035634743875,0.801980198019802,0.6558704453441295,0.8358892768808341,0.7028268280034027,0.10144927536231885,0.8707865168539326,0.006500893872907525,8.821219682693481,ok_foundation
fullscale,synthetic_only,TimesNet-lite,2,22849,2541,6400,69,178,0.25,0.3493975903614458,0.6823529411764706,0.23481781376518218,0.7504656890322419,0.32965421311449483,0.0,0.3258426966292135,0.004388103364212579,72.04643988609314,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,2,22849,2541,6400,69,178,0.6,0.2014388489208633,0.9032258064516129,0.11336032388663968,0.601920264036305,0.2039599566386994,0.0,0.15730337078651685,0.00048756704046806434,82.94241690635681,ok_e2e
fullscale,synthetic_only,PatchTST,2,22849,2541,6400,69,178,0.03,0.6634615384615384,0.8165680473372781,0.5587044534412956,0.797505709666658,0.6267010534992106,0.0,0.7752808988764045,0.005038192751503331,181.93091297149658,ok_e2e
fullscale,synthetic_only,MOMENT,2,22849,2541,6400,69,178,0.5,0.07431924176320144,0.03859375,1.0,0.37519764230739616,0.028894621243001805,1.0,1.0,1.0,89.7217469215393,ok_foundation
fullscale,synthetic_only,Toto,2,22849,2541,6400,69,178,0.97,0.5903307888040712,0.7945205479452054,0.46963562753036436,0.8748426592867046,0.5933849235105895,0.0,0.651685393258427,0.0048756704046806435,100.82940316200256,ok_foundation
fullscale,synthetic_only,Mantis,2,22849,2541,6400,69,178,0.8200000000000001,0.6716791979949874,0.881578947368421,0.5425101214574899,0.8363077554742724,0.688505767010895,0.057971014492753624,0.7303370786516854,0.0029254022428083864,38.24495315551758,ok_foundation
fullscale,synthetic_only,TimesNet-lite,3,22851,2539,6400,69,178,0.24000000000000002,0.3303303303303303,0.6395348837209303,0.22267206477732793,0.7250602220963278,0.2987054921333186,0.0,0.3089887640449438,0.005038192751503331,172.76932406425476,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,3,22851,2539,6400,69,178,0.14,0.42729970326409494,0.8,0.291497975708502,0.7708908659151159,0.4033880396544475,0.0,0.4044943820224719,0.0029254022428083864,1666.8800580501556,ok_e2e
fullscale,synthetic_only,PatchTST,3,22851,2539,6400,69,178,0.3,0.6341463414634146,0.7975460122699386,0.5263157894736842,0.810109416360539,0.610139876035334,0.0,0.7303370786516854,0.005363237445148708,5814.982403993607,ok_e2e
fullscale,synthetic_only,MOMENT,3,22851,2539,6400,69,178,0.49,0.07435279951836243,0.03861184930436142,1.0,0.5652622630348516,0.05236632553403997,1.0,1.0,0.999512432959532,260.48600697517395,ok_foundation
fullscale,synthetic_only,Toto,3,22851,2539,6400,69,178,0.76,0.6068965517241379,0.7021276595744681,0.5344129554655871,0.8767646340845551,0.6010363561005113,0.0,0.7415730337078652,0.009101251422070534,350.5666649341583,ok_foundation
fullscale,synthetic_only,Mantis,3,22851,2539,6400,69,178,0.9600000000000001,0.6446700507614214,0.8639455782312925,0.5141700404858299,0.8305661765334839,0.670229263982722,0.07246376811594203,0.6853932584269663,0.0032504469364537623,96.33374285697937,ok_foundation
fullscale,synthetic_only,TimesNet-lite,4,22854,2536,6400,69,178,0.11,0.3378016085790885,0.5,0.2550607287449393,0.732424392564504,0.2889651481982684,0.0,0.3539325842696629,0.010238907849829351,534.4625539779663,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,4,22854,2536,6400,69,178,0.27,0.4810126582278481,0.6418918918918919,0.38461538461538464,0.7641952084201051,0.45044444526554245,0.028985507246376812,0.5224719101123596,0.00861368438160247,1223.9875569343567,ok_e2e
fullscale,synthetic_only,PatchTST,4,22854,2536,6400,69,178,0.23,0.6184538653366584,0.8051948051948052,0.5020242914979757,0.8134039483060499,0.6034123704874791,0.0,0.6966292134831461,0.0048756704046806435,983.0046999454498,ok_e2e
fullscale,synthetic_only,MOMENT,4,22854,2536,6400,69,178,0.01,0.07431924176320144,0.03859375,1.0,0.46623285701784,0.0379579310348358,1.0,1.0,1.0,76.93956470489502,ok_foundation
fullscale,synthetic_only,Toto,4,22854,2536,6400,69,178,0.93,0.5687203791469194,0.6857142857142857,0.48582995951417,0.8786241002874737,0.5833011869386556,0.0,0.6741573033707865,0.008938729075247847,82.6985342502594,ok_foundation
fullscale,synthetic_only,Mantis,4,22854,2536,6400,69,178,0.8400000000000001,0.6932668329177057,0.9025974025974026,0.562753036437247,0.8480949025227811,0.6888745964767651,0.028985507246376812,0.7696629213483146,0.0024378352023403218,29.39671301841736,ok_foundation
fullscale,synthetic_only,TimesNet-lite,5,22848,2542,6400,69,178,0.08,0.3957894736842105,0.41228070175438597,0.3805668016194332,0.7835906384496288,0.35608201836271064,0.0,0.5280898876404494,0.021777994474240208,117.43460988998413,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,5,22848,2542,6400,69,178,0.21000000000000002,0.5048543689320388,0.6303030303030303,0.42105263157894735,0.7834491716295202,0.4683215054012338,0.028985507246376812,0.5730337078651685,0.009913863156183976,399.0537769794464,ok_e2e
fullscale,synthetic_only,PatchTST,5,22848,2542,6400,69,178,0.32,0.6421052631578947,0.9172932330827067,0.4939271255060729,0.8121064014723077,0.6156793631787523,0.0,0.6853932584269663,0.0017877458150495694,624.816999912262,ok_e2e
fullscale,synthetic_only,MOMENT,5,22848,2542,6400,69,178,0.01,0.07431924176320144,0.03859375,1.0,0.5949084446479812,0.05305764669613657,1.0,1.0,1.0,74.1787576675415,ok_foundation
fullscale,synthetic_only,Toto,5,22848,2542,6400,69,178,0.86,0.5721040189125296,0.6875,0.4898785425101215,0.8801953689684964,0.5839496253634612,0.0,0.6797752808988764,0.008938729075247847,78.17792892456055,ok_foundation
fullscale,synthetic_only,Mantis,5,22848,2542,6400,69,178,0.8400000000000001,0.6404199475065617,0.9104477611940298,0.4939271255060729,0.8369992979297811,0.6720520120811091,0.043478260869565216,0.6685393258426966,0.0019502681618722574,32.66359210014343,ok_foundation
fullscale,synthetic_only,TimesNet-lite,6,22861,2529,6400,69,178,0.28,0.4183381088825215,0.7156862745098039,0.29554655870445345,0.8075209025451526,0.38327318305319,0.0,0.4101123595505618,0.004713148057857956,116.88086581230164,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,6,22861,2529,6400,69,178,0.98,0.1758957654723127,0.45,0.10931174089068826,0.5927456472633408,0.14778457609712348,0.0,0.15168539325842698,0.005363237445148708,393.69873809814453,ok_e2e
fullscale,synthetic_only,PatchTST,6,22861,2529,6400,69,178,0.12,0.6472019464720195,0.8109756097560976,0.5384615384615384,0.8103153657312091,0.6247857512115338,0.0,0.7471910112359551,0.005038192751503331,631.7908248901367,ok_e2e
fullscale,synthetic_only,MOMENT,6,22861,2529,6400,69,178,0.01,0.07431924176320144,0.03859375,1.0,0.46095120973870746,0.034459800373192837,1.0,1.0,1.0,73.09785914421082,ok_foundation
fullscale,synthetic_only,Toto,6,22861,2529,6400,69,178,0.92,0.5772151898734177,0.7702702702702703,0.46153846153846156,0.8807895296129534,0.5824766639184842,0.0,0.6404494382022472,0.005525759791971396,79.95320391654968,ok_foundation
fullscale,synthetic_only,Mantis,6,22861,2529,6400,69,178,0.91,0.6666666666666666,0.9343065693430657,0.5182186234817814,0.8340363905300137,0.6901431095353489,0.028985507246376812,0.7078651685393258,0.0014627011214041932,29.459089994430542,ok_foundation
fullscale,synthetic_only,TimesNet-lite,7,22846,2544,6400,69,178,0.2,0.365,0.477124183006536,0.29554655870445345,0.7651308633884527,0.33985710448307255,0.0,0.4101123595505618,0.01300178774581505,114.5895516872406,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,7,22846,2544,6400,69,178,0.04,0.4475920679886686,0.7452830188679245,0.31983805668016196,0.8179864862997609,0.4273714075972954,0.0,0.4438202247191011,0.004388103364212579,389.51581478118896,ok_e2e
fullscale,synthetic_only,PatchTST,7,22846,2544,6400,69,178,0.05,0.6415094339622641,0.768361581920904,0.5506072874493927,0.8104884158413888,0.6154319585510173,0.014492753623188406,0.7584269662921348,0.006663416219730213,627.2598268985748,ok_e2e
fullscale,synthetic_only,MOMENT,7,22846,2544,6400,69,178,0.5,0.0,0.0,0.0,0.4362237965615009,0.03269054398714583,0.0,0.0,0.0006500893872907525,78.82278895378113,ok_foundation
fullscale,synthetic_only,Toto,7,22846,2544,6400,69,178,0.87,0.5916870415647921,0.7469135802469136,0.4898785425101215,0.8696689215819807,0.5862262738973949,0.0,0.6797752808988764,0.006663416219730213,86.73731994628906,ok_foundation
fullscale,synthetic_only,Mantis,7,22846,2544,6400,69,178,0.79,0.7099767981438515,0.8315217391304348,0.6194331983805668,0.8416677029933721,0.6940111809648184,0.08695652173913043,0.8258426966292135,0.005038192751503331,29.84108328819275,ok_foundation
fullscale,synthetic_only,TimesNet-lite,8,22855,2535,6400,69,178,0.23,0.38333333333333336,0.6106194690265486,0.2793522267206478,0.76271836061669,0.3640390284755394,0.0,0.38764044943820225,0.0071509832601982775,127.34775900840759,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,8,22855,2535,6400,69,178,0.31,0.40078585461689586,0.3893129770992366,0.41295546558704455,0.7366637912712997,0.3748616850350905,0.014492753623188406,0.5674157303370787,0.0260035754916301,431.17284870147705,ok_e2e
fullscale,synthetic_only,PatchTST,8,22855,2535,6400,69,178,0.14,0.6597402597402597,0.9202898550724637,0.5141700404858299,0.8243133430846741,0.634872514666931,0.0,0.7134831460674157,0.0017877458150495694,674.0359880924225,ok_e2e
fullscale,synthetic_only,MOMENT,8,22855,2535,6400,69,178,0.01,0.07431924176320144,0.03859375,1.0,0.6031470774599929,0.053713145978783156,1.0,1.0,1.0,82.46294498443604,ok_foundation
fullscale,synthetic_only,Toto,8,22855,2535,6400,69,178,0.89,0.6020942408376964,0.8518518518518519,0.46558704453441296,0.882246966852679,0.6066062176600371,0.0,0.6460674157303371,0.0032504469364537623,88.3213860988617,ok_foundation
fullscale,synthetic_only,Mantis,8,22855,2535,6400,69,178,0.88,0.6631578947368421,0.9473684210526315,0.5101214574898786,0.8351937865140668,0.6971420053242514,0.028985507246376812,0.6966292134831461,0.0011376564277588168,32.42966294288635,ok_foundation
fullscale,synthetic_only,TimesNet-lite,9,22850,2540,6400,69,178,0.12,0.35714285714285715,0.43352601156069365,0.30364372469635625,0.7915305459763874,0.338664134439538,0.0,0.42134831460674155,0.015927189988623434,160.4621171951294,ok_e2e
fullscale,synthetic_only,InceptionTime-lite,9,22850,2540,6400,69,178,0.09,0.35398230088495575,0.6521739130434783,0.242914979757085,0.7239896801599695,0.31691860635967145,0.0,0.33707865168539325,0.00520071509832602,509.65237617492676,ok_e2e
fullscale,synthetic_only,PatchTST,9,22850,2540,6400,69,178,0.05,0.6498740554156172,0.86,0.5222672064777328,0.8066688116984506,0.6259230793473076,0.0,0.7247191011235955,0.0034129692832764505,803.2443242073059,ok_e2e
fullscale,synthetic_only,MOMENT,9,22850,2540,6400,69,178,0.52,0.0,0.0,0.0,0.46493892910275164,0.03349278528541967,0.0,0.0,0.0,15.99588394165039,ok_foundation
fullscale,synthetic_only,Toto,9,22850,2540,6400,69,178,0.9,0.6033254156769596,0.7298850574712644,0.5141700404858299,0.8792616879557782,0.6053577713408924,0.0,0.7134831460674157,0.007638550300666342,20.71939206123352,ok_foundation
fullscale,synthetic_only,Mantis,9,22850,2540,6400,69,178,0.85,0.6982543640897756,0.9090909090909091,0.5668016194331984,0.8340936352432671,0.6929362731931354,0.057971014492753624,0.7640449438202247,0.0022753128555176336,5.994521856307983,ok_foundation
